stoties_kodas,ilguma,platuma,oro_temp,juntamoji_temp,debesuotumas,slegis_juros_lyg,santyk_oro_dregme,kritutliu_kiekis,year,month
kybartu-ams,22.783011,54.633167,19.699462365591398,19.656989247311827,20.82767978290366,1019.7291666666666,63.858870967741936,11.9,2015,08
laukuvos-ams,22.239463,55.60886,18.306182795698923,18.355913978494623,24.059620596205963,1020.1341397849463,69.46639784946237,18.6,2015,08
lazdiju-ams,23.51068,54.23221,19.811424731182797,19.726075268817205,20.331071913161466,1019.9043010752689,60.77956989247312,6.3,2015,08
nidos-ams,21.00736,55.30221,20.266666666666666,20.338709677419356,18.017473118279568,1019.7465053763441,68.49731182795699,20.0,2015,08
panevezio-ams,24.417184,55.735154,19.013978494623654,19.002419354838707,20.275537634408604,1020.345564516129,66.06720430107526,3.0,2015,08
raseiniu-ams,23.133073,55.394569,19.19435483870968,19.166532258064514,22.550271739130434,1020.016129032258,63.846774193548384,15.9,2015,08
siauliu-ams,23.331111,55.942222,18.78440860215054,18.73198924731183,23.701612903225808,1020.3514784946236,65.96908602150538,7.8,2015,08
silutes-ams,21.446944,55.352222,19.64206989247312,19.671370967741936,23.59618008185539,1019.8236559139785,65.39381720430107,12.4,2015,08
telsiu-ams,22.256657,55.991245,18.844623655913978,18.848521505376343,24.04172274562584,1020.2297043010753,65.8010752688172,10.7,2015,08
ukmerges-ams,24.760335,55.264145,19.2497311827957,19.184274193548386,19.02021563342318,1020.2869623655914,64.3239247311828,14.0,2015,08
utenos-ams,25.589692,55.515321,18.3994623655914,18.353360215053762,24.580952380952382,1020.4767473118279,67.06720430107526,2.0,2015,08
varenos-ams,24.55176,54.248271,19.144086021505377,19.051344086021505,23.318918918918918,1020.052688172043,64.11962365591398,15.9,2015,08
vilniaus-ams,25.107064,54.625992,19.934139784946236,19.837231182795698,20.843876177658142,1020.2639784946236,58.13172043010753,24.9,2015,08
birzu-ams,24.774184,56.193191,13.507361111111111,13.509444444444444,56.20317002881844,1017.9006944444444,81.28194444444445,47.2,2015,09
dotnuvos-ams,23.866224,55.395993,13.941292134831462,13.945926966292134,57.69378698224852,1018.1335674157303,78.30758426966293,66.0,2015,09
duksto-ams,26.31614,55.517856,12.893472222222222,12.895277777777778,59.25457102672293,1018.3612499999999,84.20277777777778,81.1,2015,09
kauno-ams,23.83588,54.88396,14.199305555555556,14.197777777777777,54.55949008498584,1017.9768055555556,76.06805555555556,56.6,2015,09
klaipedos-ams,21.09157,55.73135,14.729305555555555,14.735555555555557,47.97635605006954,1017.3965277777778,77.10972222222222,78.8,2015,09
kybartu-ams,22.783011,54.633167,14.325694444444444,14.334166666666667,56.90376569037657,1017.81375,77.41388888888889,39.1,2015,09
laukuvos-ams,22.239463,55.60886,12.871527777777779,12.866666666666667,54.19796215429403,1017.7790277777779,81.6625,42.5,2015,09
lazdiju-ams,23.51068,54.23221,13.955416666666666,13.952777777777778,57.55446927374302,1018.1419444444443,77.20416666666667,61.8,2015,09
nidos-ams,21.00736,55.30221,15.444027777777778,15.44625,43.19944211994421,1017.4409722222222,75.42083333333333,47.0,2015,09
panevezio-ams,24.417184,55.735154,13.43976945244957,13.444092219020174,55.64242424242424,1018.1688665710186,81.10029069767442,79.1,2015,09
raseiniu-ams,23.133073,55.394569,13.519444444444444,13.521666666666667,59.60992907801418,1017.8045833333334,78.575,36.4,2015,09
siauliu-ams,23.331111,55.942222,13.310555555555556,13.315694444444443,55.4873595505618,1017.8748611111112,80.68611111111112,40.4,2015,09
silutes-ams,21.446944,55.352222,13.827222222222222,13.84,48.15186246418338,1017.5805555555555,79.15277777777777,47.9,2015,09
telsiu-ams,22.256657,55.991245,13.371805555555557,13.371527777777779,49.28,1017.66875,79.80694444444444,53.7,2015,09
ukmerges-ams,24.760335,55.264145,13.775694444444444,13.782222222222224,54.19088319088319,1018.1272222222221,80.00277777777778,72.2,2015,09
utenos-ams,25.589692,55.515321,13.16763888888889,13.169444444444444,62.59510086455332,1018.2434722222223,82.04305555555555,79.6,2015,09
varenos-ams,24.55176,54.248271,13.397361111111111,13.399166666666666,60.26618705035971,1018.2465277777778,80.2,48.0,2015,09
vilniaus-ams,25.107064,54.625992,13.658194444444444,13.653611111111111,57.28080229226361,1018.3247222222222,79.38194444444444,55.0,2015,09
birzu-ams,24.774184,56.193191,5.001209677419355,4.587231182795699,34.07786885245902,1023.853629032258,81.27956989247312,14.2,2015,10
dotnuvos-ams,23.866224,55.395993,5.85510752688172,5.280645161290323,49.743375174337515,1023.9862903225807,78.83198924731182,6.7,2015,10
duksto-ams,26.31614,55.517856,4.720833333333333,4.14758064516129,54.03734439834025,1024.0841397849463,81.62903225806451,12.5,2015,10
kauno-ams,23.83588,54.88396,6.169354838709677,5.64502688172043,49.72,1023.7654569892474,78.24731182795699,18.2,2015,10
klaipedos-ams,21.09157,55.73135,7.611155913978495,7.080107526881721,48.742240215924426,1023.2159946236559,74.38440860215054,8.9,2015,10
kybartu-ams,22.783011,54.633167,6.25241935483871,5.855913978494624,50.81258741258741,1023.4548387096775,78.875,20.4,2015,10
laukuvos-ams,22.239463,55.60886,5.71747311827957,4.490322580645161,51.46100278551532,1023.5815860215054,78.3763440860215,7.7,2015,10
lazdiju-ams,23.51068,54.23221,5.803629032258064,5.413172043010753,50.57713498622589,1023.7801075268818,77.92204301075269,20.4,2015,10
nidos-ams,21.00736,55.30221,8.539919354838709,8.00712365591398,45.193548387096776,1023.1239247311827,75.20564516129032,6.9,2015,10
panevezio-ams,24.417184,55.735154,5.433602150537634,4.958198924731183,48.762035763411276,1023.9163978494624,79.48790322580645,10.8,2015,10
raseiniu-ams,23.133073,55.394569,5.584005376344086,4.30510752688172,50.749654218533884,1023.6400537634408,78.71774193548387,7.8,2015,10
siauliu-ams,23.331111,55.942222,5.268279569892473,5.0415322580645165,44.56181318681319,1023.8557795698924,81.03629032258064,4.5,2015,10
silutes-ams,21.446944,55.352222,6.96747311827957,6.358333333333333,48.4843537414966,1023.3040322580645,75.36424731182795,7.4,2015,10
telsiu-ams,22.256657,55.991245,5.992204301075269,5.330913978494624,48.669398907103826,1023.6696236559139,77.70698924731182,10.4,2015,10
ukmerges-ams,24.760335,55.264145,5.502688172043011,5.144354838709678,50.16238159675237,1023.9721774193549,78.78360215053763,9.6,2015,10
utenos-ams,25.589692,55.515321,4.743817204301076,4.470430107526882,53.85753424657534,1024.0549731182796,80.21370967741936,10.2,2015,10
varenos-ams,24.55176,54.248271,4.834677419354839,4.609139784946236,54.71048951048951,1024.0110215053762,80.41666666666667,18.8,2015,10
vilniaus-ams,25.107064,54.625992,5.545698924731183,4.906854838709677,53.457417582417584,1024.092741935484,76.7002688172043,14.1,2015,10
birzu-ams,24.774184,56.193191,4.292916666666667,3.1011111111111114,0.0,1010.0477777777778,89.35138888888889,66.3,2015,11
dotnuvos-ams,23.866224,55.395993,4.660555555555556,3.341527777777778,80.05150214592274,1011.1861111111111,89.28333333333333,71.3,2015,11
duksto-ams,26.31614,55.517856,3.5788888888888892,2.1774999999999998,85.54131054131054,1011.1875,89.72777777777777,68.4,2015,11
kauno-ams,23.83588,54.88396,4.849722222222223,3.1224999999999996,84.29986052998605,1011.7627777777777,89.35416666666667,96.2,2015,11
klaipedos-ams,21.09157,55.73135,6.677083333333333,5.781805555555555,83.164095371669,1010.0613888888888,84.56527777777778,109.3,2015,11
kybartu-ams,22.783011,54.633167,5.3875,3.880277777777778,84.34739803094233,1011.9127777777777,87.80416666666666,65.0,2015,11
laukuvos-ams,22.239463,55.60886,4.345138888888889,2.3469444444444445,83.7172619047619,1010.5202777777778,90.74583333333334,122.3,2015,11
lazdiju-ams,23.51068,54.23221,4.492222222222223,2.772361111111111,86.36746143057503,1012.8130555555556,88.72777777777777,72.2,2015,11
nidos-ams,21.00736,55.30221,6.642361111111111,5.071666666666666,78.43338008415147,1010.6665277777778,84.71388888888889,113.9,2015,11
panevezio-ams,24.417184,55.735154,4.464305555555556,3.0079166666666666,81.77871148459384,1010.7144444444444,88.05833333333334,64.4,2015,11
raseiniu-ams,23.133073,55.394569,4.447777777777778,2.7373611111111114,85.15542521994135,1010.8725,90.29027777777777,107.7,2015,11
siauliu-ams,23.331111,55.942222,4.373611111111111,2.992777777777778,79.64164305949008,1010.1436111111111,90.16111111111111,56.7,2015,11
silutes-ams,21.446944,55.352222,5.625,4.385,80.8005617977528,1010.7956944444445,87.92916666666666,130.6,2015,11
telsiu-ams,22.256657,55.991245,4.685972222222222,3.0779166666666664,82.41810344827586,1009.8929166666667,89.35972222222222,94.6,2015,11
ukmerges-ams,24.760335,55.264145,4.592777777777778,3.2737499999999997,83.60083449235049,1011.4316666666667,87.89305555555555,75.2,2015,11
utenos-ams,25.589692,55.515321,4.227361111111111,3.2283333333333335,85.21787709497207,1011.1334722222222,87.1875,80.2,2015,11
varenos-ams,24.55176,54.248271,4.2068055555555555,3.16875,86.9847009735744,1012.8877777777777,89.29305555555555,121.3,2015,11
vilniaus-ams,25.107064,54.625992,3.841944444444444,2.1393055555555556,85.10533707865169,1012.4393055555556,89.60138888888889,99.1,2015,11
birzu-ams,24.774184,56.193191,2.406451612903226,0.7181451612903225,0.0,1019.1271505376344,87.48387096774194,37.5,2015,12
dotnuvos-ams,23.866224,55.395993,2.231317204301075,0.6301075268817204,70.45207439198856,1020.9185483870968,87.85618279569893,41.8,2015,12
duksto-ams,26.31614,55.517856,1.8744623655913977,-0.14086021505376345,78.07334273624824,1020.1024193548386,87.65456989247312,37.0,2015,12
kauno-ams,23.83588,54.88396,2.4612903225806453,0.48642473118279567,69.38649425287356,1021.7192204301075,89.4489247311828,60.7,2015,12
klaipedos-ams,21.09157,55.73135,4.586021505376344,3.560752688172043,69.65924895688457,1020.2022849462365,83.5510752688172,84.7,2015,12
kybartu-ams,22.783011,54.633167,3.484274193548387,1.5706989247311827,68.47018970189701,1022.0236559139785,86.2997311827957,63.8,2015,12
laukuvos-ams,22.239463,55.60886,2.309543010752688,-0.17473118279569894,69.67374810318664,1020.5030913978495,88.95564516129032,90.8,2015,12
lazdiju-ams,23.51068,54.23221,2.418010752688172,0.3966397849462366,69.46111869031378,1022.9635752688172,88.03091397849462,56.5,2015,12
nidos-ams,21.00736,55.30221,4.9555107526881725,3.171505376344086,67.35286103542235,1020.8764784946236,82.09274193548387,65.1,2015,12
panevezio-ams,24.417184,55.735154,2.050806451612903,0.25000000000000006,67.61258741258742,1020.1672043010753,87.04032258064517,40.1,2015,12
raseiniu-ams,23.133073,55.394569,1.9005376344086022,-0.3897849462365591,72.50824587706147,1020.8010752688172,90.16263440860214,63.5,2015,12
siauliu-ams,23.331111,55.942222,2.2629032258064514,0.6423387096774194,68.15760869565217,1019.7315860215054,88.86155913978494,38.5,2015,12
silutes-ams,21.446944,55.352222,3.6024193548387093,2.0143817204301078,68.72946175637394,1020.995564516129,86.09005376344086,64.4,2015,12
telsiu-ams,22.256657,55.991245,2.697311827956989,0.7823924731182796,69.36773255813954,1019.691129032258,87.48655913978494,75.6,2015,12
ukmerges-ams,24.760335,55.264145,1.9018817204301075,0.16626344086021502,69.47245179063361,1021.05,87.22043010752688,44.9,2015,12
utenos-ams,25.589692,55.515321,2.054569892473118,0.6724462365591398,75.94822888283379,1020.3922043010754,85.34946236559139,44.8,2015,12
varenos-ams,24.55176,54.248271,1.7137096774193548,0.635483870967742,73.57554945054945,1022.9354838709677,88.20698924731182,61.2,2015,12
vilniaus-ams,25.107064,54.625992,1.5013440860215055,-0.5028225806451613,73.36176470588235,1022.2422043010752,88.93010752688173,60.9,2015,12
birzu-ams,24.774184,56.193191,-8.153763440860214,-10.818413978494624,0.0,1013.0900537634409,88.27956989247312,42.6,2016,01
dotnuvos-ams,23.866224,55.395993,-7.857123655913978,-10.588709677419354,68.25909752547307,1013.9209677419354,86.93145161290323,35.9,2016,01
duksto-ams,26.31614,55.517856,-8.538709677419355,-11.622983870967742,71.75370121130551,1013.8766129032257,85.3024193548387,33.1,2016,01
kauno-ams,23.83588,54.88396,-6.831048387096774,-9.866397849462366,72.36070381231671,1014.083870967742,88.96236559139786,42.1,2016,01
klaipedos-ams,21.09157,55.73135,-4.01760752688172,-7.714516129032258,75.28611111111111,1012.739247311828,80.19623655913979,56.2,2016,01
kybartu-ams,22.783011,54.633167,-5.530645161290323,-9.16747311827957,71.61258741258742,1013.9682795698925,85.97446236559139,33.9,2016,01
laukuvos-ams,22.239463,55.60886,-6.790188172043011,-11.38252688172043,69.71345029239767,1013.258064516129,86.36559139784946,80.3,2016,01
lazdiju-ams,23.51068,54.23221,-5.901478494623656,-9.231989247311828,78.4915014164306,1014.5740591397849,87.45698924731182,23.9,2016,01
nidos-ams,21.00736,55.30221,-3.8743279569892475,-8.616935483870968,72.07210884353742,1013.0956989247311,79.89247311827957,46.3,2016,01
panevezio-ams,24.417184,55.735154,-8.299193548387096,-10.929569892473118,70.28212290502793,1013.570564516129,85.75,38.7,2016,01
raseiniu-ams,23.133073,55.394569,-7.644758064516129,-11.714247311827956,69.73816568047337,1013.5766129032259,87.875,50.1,2016,01
siauliu-ams,23.331111,55.942222,-7.366532258064516,-9.759408602150538,72.77854195323246,1013.183064516129,89.85887096774194,38.0,2016,01
silutes-ams,21.446944,55.352222,-5.017741935483871,-9.001612903225807,71.37482710926695,1013.2940860215054,81.74059139784946,56.3,2016,01
telsiu-ams,22.256657,55.991245,-6.272715053763441,-9.48494623655914,72.73937677053824,1012.924193548387,86.11424731182795,73.0,2016,01
ukmerges-ams,24.760335,55.264145,-8.20255376344086,-10.886962365591398,69.0461956521739,1014.0263440860215,84.68548387096774,35.0,2016,01
utenos-ams,25.589692,55.515321,-8.237634408602151,-10.36733870967742,73.02432432432433,1013.8362903225806,83.10887096774194,38.0,2016,01
varenos-ams,24.55176,54.248271,-7.042741935483871,-8.931720430107527,77.78108108108108,1014.7706989247312,86.13575268817205,38.4,2016,01
vilniaus-ams,25.107064,54.625992,-7.481720430107527,-10.49247311827957,76.73287671232876,1014.5875,86.16666666666667,36.8,2016,01
birzu-ams,24.774184,56.193191,1.4864942528735632,-1.4008620689655173,0.0,1007.8096264367816,85.80747126436782,63.4,2016,02
dotnuvos-ams,23.866224,55.395993,1.5020114942528737,-1.446264367816092,74.5606936416185,1008.6329022988506,87.08764367816092,78.5,2016,02
duksto-ams,26.31614,55.517856,0.5535919540229886,-2.769396551724138,77.01294964028777,1009.4443965517243,85.58477011494253,61.800000000000004,2016,02
kauno-ams,23.83588,54.88396,1.5885057471264366,-1.951867816091954,76.57847533632287,1009.0527298850574,87.42385057471265,67.9,2016,02
klaipedos-ams,21.09157,55.73135,2.5208333333333335,-0.19339080459770114,77.5007215007215,1007.1902298850575,84.308908045977,79.7,2016,02
kybartu-ams,22.783011,54.633167,2.0385057471264365,-1.1683908045977012,75.1608695652174,1008.865948275862,86.02442528735632,60.3,2016,02
laukuvos-ams,22.239463,55.60886,0.705316091954023,-3.1876436781609194,77.77533039647577,1007.7140804597701,89.61494252873563,120.0,2016,02
lazdiju-ams,23.51068,54.23221,1.4063218390804597,-1.6928160919540232,73.9766081871345,1009.8474137931036,85.62931034482759,45.4,2016,02
nidos-ams,21.00736,55.30221,2.3570402298850577,-0.8225574712643678,72.58764367816092,1007.6385057471265,84.15517241379311,70.8,2016,02
panevezio-ams,24.417184,55.735154,1.4795977011494252,-1.7221264367816091,77.77233429394812,1008.310632183908,84.9353448275862,57.6,2016,02
raseiniu-ams,23.133073,55.394569,1.1566091954022988,-2.448706896551724,78.76231884057971,1008.1581896551724,88.75431034482759,76.1,2016,02
siauliu-ams,23.331111,55.942222,1.1272988505747126,-1.712212643678161,75.02593659942363,1007.5971264367815,89.14942528735632,65.6,2016,02
silutes-ams,21.446944,55.352222,2.1958333333333333,-1.120977011494253,75.86147186147186,1007.8127873563218,85.52586206896552,91.4,2016,02
telsiu-ams,22.256657,55.991245,1.0280172413793103,-1.8956896551724138,76.21958456973294,1007.2077586206897,88.46982758620689,145.6,2016,02
ukmerges-ams,24.760335,55.264145,1.6682471264367815,-1.200574712643678,75.21397379912663,1009.025,83.9985632183908,59.7,2016,02
utenos-ams,25.589692,55.515321,1.3695402298850576,-1.262787356321839,78.67338129496403,1009.0514367816093,82.80028735632185,63.800000000000004,2016,02
varenos-ams,24.55176,54.248271,1.5301724137931034,-0.5899425287356322,78.04202898550724,1010.2478448275862,82.60775862068965,60.1,2016,02
vilniaus-ams,25.107064,54.625992,1.0160919540229885,-2.4219827586206897,77.47178002894356,1010.0887931034483,84.00574712643679,67.3,2016,02
birzu-ams,24.774184,56.193191,1.618977119784657,-0.05558546433378197,0.0,1014.8491251682369,79.18169582772543,44.1,2016,03
dotnuvos-ams,23.866224,55.395993,1.9422611036339164,-0.01991924629878869,71.04160887656033,1015.0687752355316,79.44549125168237,37.1,2016,03
duksto-ams,26.31614,55.517856,0.7934051144010767,-1.1729475100942126,69.55295735900962,1014.8157469717362,77.63660834454913,48.4,2016,03
kauno-ams,23.83588,54.88396,2.0814266487213997,-0.14939434724091522,69.60522696011004,1014.8742934051144,80.5006729475101,47.2,2016,03
klaipedos-ams,21.09157,55.73135,2.8586810228802153,0.9798115746971736,70.45594405594406,1014.6959623149394,77.90309555854644,17.6,2016,03
kybartu-ams,22.783011,54.633167,2.7278600269179005,0.6086137281292059,74.30393487109905,1014.8332436069986,79.71332436069987,25.0,2016,03
laukuvos-ams,22.239463,55.60886,1.6405114401076717,-1.5639300134589502,74.18948824343015,1014.8325706594885,79.53701211305518,24.7,2016,03
lazdiju-ams,23.51068,54.23221,2.052086137281292,0.08829071332436071,72.20661157024793,1015.0259757738897,79.53297442799462,44.5,2016,03
nidos-ams,21.00736,55.30221,3.2695827725437416,0.7223418573351279,66.515731874145,1014.6843876177658,79.87348586810229,21.3,2016,03
panevezio-ams,24.417184,55.735154,1.8109017496635262,-0.09919246298788695,70.15163934426229,1014.9192462987887,76.70121130551817,33.8,2016,03
raseiniu-ams,23.133073,55.394569,1.8615074024226108,-0.9991924629878869,75.4718792866941,1014.800403768506,80.01345895020188,22.5,2016,03
siauliu-ams,23.331111,55.942222,1.7235531628532974,-0.15773889636608346,71.85616438356165,1014.9581426648722,79.79407806191116,28.0,2016,03
silutes-ams,21.446944,55.352222,3.2293405114401077,1.076985195154778,73.39863945578232,1014.7907133243607,76.05114401076716,23.5,2016,03
telsiu-ams,22.256657,55.991245,1.7991924629878868,-0.5865410497981157,71.03835616438356,1014.8804845222072,77.6864064602961,13.9,2016,03
ukmerges-ams,24.760335,55.264145,1.9909825033647375,-0.09259757738896368,68.0,1014.8868102288022,77.3149394347241,54.2,2016,03
utenos-ams,25.589692,55.515321,1.4689098250336474,0.014266487213997306,71.6219512195122,1014.8129205921938,75.40915208613728,45.3,2016,03
varenos-ams,24.55176,54.248271,1.5780619111709286,0.25935397039030955,73.3319783197832,1014.9658142664872,79.66218034993271,54.4,2016,03
vilniaus-ams,25.107064,54.625992,1.4952893674293406,-0.5103633916554509,74.23211875843455,1014.9165545087483,77.77119784656797,58.4,2016,03
birzu-ams,24.774184,56.193191,6.829027777777777,6.161666666666666,0.0,1011.5295833333334,74.19722222222222,48.6,2016,04
dotnuvos-ams,23.866224,55.395993,7.097916666666666,6.495694444444444,65.96685878962536,1011.9923611111111,71.37916666666666,59.5,2016,04
duksto-ams,26.31614,55.517856,6.848611111111111,6.026805555555556,66.07093184979138,1011.6886111111112,69.79305555555555,69.0,2016,04
kauno-ams,23.83588,54.88396,7.478472222222222,6.8630555555555555,66.86376404494382,1011.9554166666667,69.83611111111111,43.1,2016,04
klaipedos-ams,21.09157,55.73135,7.0505555555555555,6.609999999999999,57.28932584269663,1011.8606944444443,73.5875,56.3,2016,04
kybartu-ams,22.783011,54.633167,7.807222222222222,7.332777777777778,67.54125874125874,1012.0230555555555,70.08055555555555,56.6,2016,04
laukuvos-ams,22.239463,55.60886,6.150833333333334,4.84,64.9138418079096,1011.8516666666666,72.20138888888889,46.0,2016,04
lazdiju-ams,23.51068,54.23221,7.557916666666666,7.101805555555556,70.22050561797752,1012.2718055555555,67.68055555555556,33.0,2016,04
nidos-ams,21.00736,55.30221,7.525416666666667,7.218472222222222,49.12916666666667,1011.9345833333334,74.44583333333334,62.7,2016,04
panevezio-ams,24.417184,55.735154,7.240138888888889,6.505833333333333,63.37062937062937,1011.7229166666667,69.54444444444445,49.3,2016,04
raseiniu-ams,23.133073,55.394569,6.488194444444445,5.4863888888888885,66.75490196078431,1011.7952777777778,73.37222222222222,33.6,2016,04
siauliu-ams,23.331111,55.942222,6.5136111111111115,5.834027777777778,58.651685393258425,1011.7356944444443,72.29444444444445,70.7,2016,04
silutes-ams,21.446944,55.352222,7.524166666666666,6.9631944444444445,62.355555555555554,1011.965,70.06944444444444,69.3,2016,04
telsiu-ams,22.256657,55.991245,6.408194444444444,5.527777777777778,60.72957746478873,1011.7559722222223,70.23055555555555,49.1,2016,04
ukmerges-ams,24.760335,55.264145,7.266249999999999,6.5616666666666665,63.520451339915375,1011.8752777777777,71.15833333333333,53.9,2016,04
utenos-ams,25.589692,55.515321,7.123611111111111,6.608611111111111,68.24686192468619,1011.7254166666668,68.40277777777777,63.2,2016,04
varenos-ams,24.55176,54.248271,7.224583333333333,6.882638888888889,72.8,1012.2058333333333,70.71944444444445,40.4,2016,04
vilniaus-ams,25.107064,54.625992,7.170375521557719,6.395410292072323,70.37412095639944,1012.0799999999999,69.12378303198888,42.9,2016,04
birzu-ams,24.774184,56.193191,14.847715053763443,14.823790322580646,,1015.8395161290322,65.5510752688172,29.5,2016,05
dotnuvos-ams,23.866224,55.395993,15.115188172043013,15.088709677419354,33.57513661202186,1015.7413978494624,65.29569892473118,27.3,2016,05
duksto-ams,26.31614,55.517856,14.468817204301073,14.453629032258064,28.660834454912518,1015.6778225806452,64.27822580645162,41.9,2016,05
kauno-ams,23.83588,54.88396,15.312096774193549,15.281317204301073,32.08502024291498,1015.3399193548387,64.51478494623656,33.5,2016,05
klaipedos-ams,21.09157,55.73135,14.178494623655913,14.165994623655914,33.62637362637363,1015.5908602150537,69.01478494623656,34.9,2016,05
kybartu-ams,22.783011,54.633167,15.117741935483872,15.100806451612904,33.37127371273713,1015.2346774193549,69.33602150537635,45.1,2016,05
laukuvos-ams,22.239463,55.60886,14.076344086021505,14.023521505376344,37.421124828532236,1015.6295698924731,67.47849462365592,94.0,2016,05
lazdiju-ams,23.51068,54.23221,14.742069892473118,14.711962365591399,35.67123287671233,1015.2912634408601,67.42069892473118,39.9,2016,05
nidos-ams,21.00736,55.30221,14.920430107526881,14.922177419354838,24.92422192151556,1015.4493279569894,68.50268817204301,37.7,2016,05
panevezio-ams,24.417184,55.735154,15.046102150537633,14.99489247311828,32.203527815468114,1015.7360215053764,64.1989247311828,18.4,2016,05
raseiniu-ams,23.133073,55.394569,14.496774193548388,14.474193548387095,35.02168021680217,1015.4801075268816,68.12903225806451,32.9,2016,05
siauliu-ams,23.331111,55.942222,14.706048387096773,14.694354838709678,31.83940620782726,1015.8666666666667,66.13709677419355,49.5,2016,05
silutes-ams,21.446944,55.352222,14.939112903225807,14.919623655913979,34.0655737704918,1015.4673387096774,67.16532258064517,81.6,2016,05
telsiu-ams,22.256657,55.991245,14.577822580645162,14.569623655913977,34.60651289009498,1015.7727150537635,63.520161290322584,76.4,2016,05
ukmerges-ams,24.760335,55.264145,14.479704301075268,14.452956989247312,29.84864864864865,1015.5869623655914,69.08736559139786,30.3,2016,05
utenos-ams,25.589692,55.515321,14.33010752688172,14.306048387096775,34.44353741496599,1015.6852150537635,64.75,17.9,2016,05
varenos-ams,24.55176,54.248271,14.268279569892474,14.234543010752688,38.583106267029976,1015.2481182795699,67.32795698924731,26.6,2016,05
vilniaus-ams,25.107064,54.625992,14.920698924731182,14.867069892473118,32.09276944065484,1015.3763440860215,63.240591397849464,30.0,2016,05
birzu-ams,24.774184,56.193191,17.361250000000002,17.38222222222222,,1013.7054166666667,69.90833333333333,42.7,2016,06
dotnuvos-ams,23.866224,55.395993,17.563472222222224,17.60125,44.799139167862265,1014.1608333333334,68.17083333333333,57.4,2016,06
duksto-ams,26.31614,55.517856,16.946388888888887,16.93861111111111,41.09583333333333,1013.9705555555556,68.6138888888889,52.8,2016,06
kauno-ams,23.83588,54.88396,17.224444444444444,17.26236111111111,40.58635097493036,1014.1494444444444,69.1763888888889,83.89999999999999,2016,06
klaipedos-ams,21.09157,55.73135,15.9775,15.999305555555555,38.24541607898448,1014.1805555555555,76.31944444444444,48.9,2016,06
kybartu-ams,22.783011,54.633167,17.77347222222222,17.837916666666665,38.499304589707926,1014.1404166666666,69.71527777777777,60.199999999999996,2016,06
laukuvos-ams,22.239463,55.60886,16.303055555555556,16.332638888888887,43.85474860335196,1014.0236111111111,71.3861111111111,51.0,2016,06
lazdiju-ams,23.51068,54.23221,17.719583333333333,17.69888888888889,36.58888888888889,1014.4181944444445,65.5,49.5,2016,06
nidos-ams,21.00736,55.30221,17.377499999999998,17.46527777777778,29.319444444444443,1014.1876388888888,71.03888888888889,41.0,2016,06
panevezio-ams,24.417184,55.735154,17.615694444444443,17.605,44.1875,1013.9343055555555,66.78611111111111,28.599999999999998,2016,06
raseiniu-ams,23.133073,55.394569,16.776666666666667,16.804583333333333,45.12777777777778,1013.94875,71.01666666666667,80.0,2016,06
siauliu-ams,23.331111,55.942222,17.311805555555555,17.33375,42.111111111111114,1013.8795833333334,68.55277777777778,61.3,2016,06
silutes-ams,21.446944,55.352222,17.002916666666668,17.053472222222222,40.725105189340816,1014.1705555555557,71.56111111111112,52.2,2016,06
telsiu-ams,22.256657,55.991245,16.830694444444443,16.858611111111113,42.31388888888889,1013.9004166666667,68.18333333333334,70.4,2016,06
ukmerges-ams,24.760335,55.264145,17.53527777777778,17.515833333333333,39.99860917941586,1014.0897222222222,66.91527777777777,39.3,2016,06
utenos-ams,25.589692,55.515321,17.171111111111113,17.146944444444443,37.600278551532035,1013.9815277777777,67.46111111111111,45.199999999999996,2016,06
varenos-ams,24.55176,54.248271,17.5875,17.518055555555556,39.909985935302394,1014.3702777777778,63.25972222222222,24.900000000000002,2016,06
vilniaus-ams,25.107064,54.625992,17.81875,17.755694444444444,39.74861111111111,1014.3101388888889,61.38055555555555,29.9,2016,06
birzu-ams,24.774184,56.193191,18.628494623655914,18.677284946236558,,1012.2197580645161,80.70161290322581,120.3,2016,07
dotnuvos-ams,23.866224,55.395993,18.560752688172045,18.598655913978494,58.869565217391305,1013.0591397849462,78.54569892473118,128.2,2016,07
duksto-ams,26.31614,55.517856,18.034139784946237,18.07688172043011,61.52551724137931,1012.394758064516,81.83736559139786,134.0,2016,07
kauno-ams,23.83588,54.88396,17.98951612903226,18.02715053763441,56.76248313090419,1013.2161290322581,81.20430107526882,163.8,2016,07
klaipedos-ams,21.09157,55.73135,18.50813953488372,18.511337209302326,66.24854651162791,1013.2499274310594,79.74418604651163,60.0,2016,07
kybartu-ams,22.783011,54.633167,18.47795698924731,18.540591397849465,60.6875,1013.5192204301076,80.18817204301075,80.5,2016,07
laukuvos-ams,22.239463,55.60886,17.346774193548388,17.36182795698925,59.743519781718966,1013.1693548387096,81.3508064516129,159.6,2016,07
lazdiju-ams,23.51068,54.23221,18.217473118279568,18.24959677419355,60.30068027210884,1013.746370967742,79.48521505376344,100.1,2016,07
nidos-ams,21.00736,55.30221,19.146505376344088,19.17217741935484,43.50268817204301,1013.482930107527,76.36155913978494,79.2,2016,07
panevezio-ams,24.417184,55.735154,18.72795698924731,18.761559139784946,56.78758620689655,1012.6423387096775,77.90860215053763,96.5,2016,07
raseiniu-ams,23.133073,55.394569,17.943548387096776,17.970698924731185,60.78825136612022,1013.0051075268818,80.01209677419355,87.8,2016,07
