name,year,month,infection
Alytaus m. sav.,2013,2,1
Druskininkų sav.,2013,2,0
Lazdyjų r.,2013,2,0
Varėnos r. sav.,2013,2,0
Alytaus apskritis,2013,2,1
Birštono sav.,2013,2,0
Jonavos r. sav.,2013,2,1
Kaišiadorių r. sav.,2013,2,0
Kauno m. sav.,2013,2,1
Kauno r. sav.,2013,2,0
Kėdainių r. sav.,2013,2,0
Prienų r. sav.,2013,2,0
Raseinių r. sav.,2013,2,2
Kauno apskritis,2013,2,4
Klaipėdos m. sav.,2013,2,0
Klaipėdos r. sav.,2013,2,1
Kretingos r. sav.,2013,2,0
Neringos sav.,2013,2,0
Palangos m. sav.,2013,2,0
Šilutės r. sav.,2013,2,0
Skuodo r. sav.,2013,2,0
Klaipėdos apskritis,2013,2,1
Marijampolės r. sav.,2013,2,1
Šakių r. sav.,2013,2,0
Vilkaviškio r. sav.,2013,2,0
Marijampolės apskritis,2013,2,1
Biržų r. sav.,2013,2,1
Kupiškio r. sav.,2013,2,2
Panevėžio r. sav.,2013,2,0
Panevėžio m. sav.,2013,2,0
Pasvalio r. sav.,2013,2,0
Rokiškio r. sav.,2013,2,1
Panevėžio apskritis,2013,2,4
Akmenės r. sav.,2013,2,0
Joniškio r. sav.,2013,2,0
Kelmės r. sav.,2013,2,0
Radviliškio r. sav.,2013,2,0
Šiaulių m. sav.,2013,2,0
Šiaulių r. sav.,2013,2,0
Šiaulių apskritis,2013,2,0
Jurbarko r. sav.,2013,2,0
Šilalės r. sav.,2013,2,0
Tauragės r. sav.,2013,2,0
Tauragės apskritis,2013,2,0
Mažeikių r. sav.,2013,2,0
Plungės r. sav.,2013,2,0
Telšių r. sav.,2013,2,0
Telšių apskritis,2013,2,0
Anykščių r. sav.,2013,2,1
Ignalinos r. sav.,2013,2,0
Molėtų r. sav.,2013,2,0
Utenos r. sav.,2013,2,0
Visagino sav.,2013,2,1
Zarasų r. sav.,2013,2,2
Utenos apskritis,2013,2,4
Šalčininkų r. sav.,2013,2,0
Širvintų r. sav.,2013,2,1
Švenčionių r. sav.,2013,2,1
Trakų r. sav.,2013,2,4
Ukmergės r. sav.,2013,2,0
Vilniaus r. sav.,2013,2,2
Vilniaus m. sav.,2013,2,11
Vilniaus apskritis,2013,2,19
Alytaus r. sav.,2013,3,0
Alytaus m. sav.,2013,3,0
Druskininkų sav.,2013,3,0
Lazdyjų r.,2013,3,0
Varėnos r. sav.,2013,3,0
Alytaus apskritis,2013,3,0
Birštono sav.,2013,3,0
Jonavos r. sav.,2013,3,0
Kaišiadorių r. sav.,2013,3,0
Kauno m. sav.,2013,3,2
Kauno r. sav.,2013,3,0
Kėdainių r. sav.,2013,3,0
Prienų r. sav.,2013,3,0
Raseinių r. sav.,2013,3,0
Kauno apskritis,2013,3,2
Klaipėdos m. sav.,2013,3,0
Klaipėdos r. sav.,2013,3,1
Kretingos r. sav.,2013,3,0
Neringos sav.,2013,3,0
Palangos m. sav.,2013,3,0
Šilutės r. sav.,2013,3,2
Skuodo r. sav.,2013,3,0
Klaipėdos apskritis,2013,3,3
Marijampolės r. sav.,2013,3,0
Šakių r. sav.,2013,3,0
Vilkaviškio r. sav.,2013,3,0
Marijampolės apskritis,2013,3,0
Biržų r. sav.,2013,3,0
Kupiškio r. sav.,2013,3,0
Panevėžio r. sav.,2013,3,0
Panevėžio m. sav.,2013,3,0
Pasvalio r. sav.,2013,3,0
Rokiškio r. sav.,2013,3,1
Panevėžio apskritis,2013,3,1
Akmenės r. sav.,2013,3,0
Joniškio r. sav.,2013,3,0
Kelmės r. sav.,2013,3,0
Radviliškio r. sav.,2013,3,0
Šiaulių m. sav.,2013,3,0
Šiaulių r. sav.,2013,3,0
Šiaulių apskritis,2013,3,0
Jurbarko r. sav.,2013,3,0
Šilalės r. sav.,2013,3,0
Tauragės r. sav.,2013,3,0
Tauragės apskritis,2013,3,0
Mažeikių r. sav.,2013,3,1
Plungės r. sav.,2013,3,0
Telšių r. sav.,2013,3,0
Telšių apskritis,2013,3,1
Anykščių r. sav.,2013,3,2
Ignalinos r. sav.,2013,3,1
Molėtų r. sav.,2013,3,0
Utenos r. sav.,2013,3,0
Visagino sav.,2013,3,0
Zarasų r. sav.,2013,3,1
Utenos apskritis,2013,3,4
Šalčininkų r. sav.,2013,3,0
Širvintų r. sav.,2013,3,0
Švenčionių r. sav.,2013,3,1
Trakų r. sav.,2013,3,1
Ukmergės r. sav.,2013,3,0
Vilniaus r. sav.,2013,3,1
Vilniaus m. sav.,2013,3,11
Vilniaus apskritis,2013,3,14
Alytaus r. sav.,2013,4,0
Alytaus m. sav.,2013,4,0
Druskininkų sav.,2013,4,0
Lazdyjų r.,2013,4,0
Varėnos r. sav.,2013,4,1
Alytaus apskritis,2013,4,1
Birštono sav.,2013,4,0
Jonavos r. sav.,2013,4,1
Kaišiadorių r. sav.,2013,4,0
Kauno m. sav.,2013,4,2
Kauno r. sav.,2013,4,0
Kėdainių r. sav.,2013,4,0
Prienų r. sav.,2013,4,0
Raseinių r. sav.,2013,4,0
Kauno apskritis,2013,4,3
Klaipėdos m. sav.,2013,4,0
Klaipėdos r. sav.,2013,4,0
Kretingos r. sav.,2013,4,1
Neringos sav.,2013,4,0
Palangos m. sav.,2013,4,0
Šilutės r. sav.,2013,4,0
Skuodo r. sav.,2013,4,0
Klaipėdos apskritis,2013,4,1
Marijampolės r. sav.,2013,4,0
Šakių r. sav.,2013,4,0
Vilkaviškio r. sav.,2013,4,0
Marijampolės apskritis,2013,4,0
Biržų r. sav.,2013,4,0
Kupiškio r. sav.,2013,4,0
Panevėžio r. sav.,2013,4,0
Panevėžio m. sav.,2013,4,0
Pasvalio r. sav.,2013,4,1
Rokiškio r. sav.,2013,4,0
Panevėžio apskritis,2013,4,1
Akmenės r. sav.,2013,4,0
Joniškio r. sav.,2013,4,0
Kelmės r. sav.,2013,4,0
Radviliškio r. sav.,2013,4,0
Šiaulių m. sav.,2013,4,0
Šiaulių r. sav.,2013,4,0
Šiaulių apskritis,2013,4,0
Jurbarko r. sav.,2013,4,0
Šilalės r. sav.,2013,4,0
Tauragės r. sav.,2013,4,1
Tauragės apskritis,2013,4,1
Mažeikių r. sav.,2013,4,1
Plungės r. sav.,2013,4,0
Telšių r. sav.,2013,4,0
Telšių apskritis,2013,4,1
Anykščių r. sav.,2013,4,1
Ignalinos r. sav.,2013,4,0
Molėtų r. sav.,2013,4,0
Utenos r. sav.,2013,4,0
Visagino sav.,2013,4,0
Zarasų r. sav.,2013,4,0
Utenos apskritis,2013,4,1
Šalčininkų r. sav.,2013,4,0
Širvintų r. sav.,2013,4,1
Švenčionių r. sav.,2013,4,1
Trakų r. sav.,2013,4,2
Ukmergės r. sav.,2013,4,0
Vilniaus r. sav.,2013,4,3
Vilniaus m. sav.,2013,4,8
Vilniaus apskritis,2013,4,15
Alytaus r. sav.,2013,5,0
Alytaus m. sav.,2013,5,0
Druskininkų sav.,2013,5,0
Lazdyjų r.,2013,5,0
Varėnos r. sav.,2013,5,0
Alytaus apskritis,2013,5,0
Birštono sav.,2013,5,0
Jonavos r. sav.,2013,5,2
Kaišiadorių r. sav.,2013,5,1
Kauno m. sav.,2013,5,14
Kauno r. sav.,2013,5,5
Kėdainių r. sav.,2013,5,2
Prienų r. sav.,2013,5,2
Raseinių r. sav.,2013,5,2
Kauno apskritis,2013,5,28
Klaipėdos m. sav.,2013,5,1
Klaipėdos r. sav.,2013,5,1
Kretingos r. sav.,2013,5,0
Neringos sav.,2013,5,0
Palangos m. sav.,2013,5,0
Šilutės r. sav.,2013,5,0
Skuodo r. sav.,2013,5,1
Klaipėdos apskritis,2013,5,3
Marijampolės r. sav.,2013,5,2
Šakių r. sav.,2013,5,0
Vilkaviškio r. sav.,2013,5,0
Marijampolės apskritis,2013,5,2
Biržų r. sav.,2013,5,0
Kupiškio r. sav.,2013,5,1
Panevėžio r. sav.,2013,5,1
Panevėžio m. sav.,2013,5,1
Pasvalio r. sav.,2013,5,0
Rokiškio r. sav.,2013,5,1
Panevėžio apskritis,2013,5,4
Akmenės r. sav.,2013,5,0
Joniškio r. sav.,2013,5,0
Kelmės r. sav.,2013,5,1
Radviliškio r. sav.,2013,5,1
Šiaulių m. sav.,2013,5,2
Šiaulių r. sav.,2013,5,0
Šiaulių apskritis,2013,5,4
Jurbarko r. sav.,2013,5,0
Šilalės r. sav.,2013,5,0
Tauragės r. sav.,2013,5,2
Tauragės apskritis,2013,5,2
Mažeikių r. sav.,2013,5,1
Plungės r. sav.,2013,5,0
Telšių r. sav.,2013,5,1
Telšių apskritis,2013,5,2
Anykščių r. sav.,2013,5,0
Ignalinos r. sav.,2013,5,0
Molėtų r. sav.,2013,5,0
Utenos r. sav.,2013,5,0
Visagino sav.,2013,5,0
Zarasų r. sav.,2013,5,2
Utenos apskritis,2013,5,2
Šalčininkų r. sav.,2013,5,0
Širvintų r. sav.,2013,5,0
Švenčionių r. sav.,2013,5,0
Trakų r. sav.,2013,5,1
Ukmergės r. sav.,2013,5,2
Vilniaus r. sav.,2013,5,4
Vilniaus m. sav.,2013,5,14
Vilniaus apskritis,2013,5,21
Alytaus r. sav.,2013,6,1
Alytaus m. sav.,2013,6,2
Druskininkų sav.,2013,6,0
Lazdyjų r.,2013,6,0
Varėnos r. sav.,2013,6,0
Alytaus apskritis,2013,6,3
Birštono sav.,2013,6,1
Jonavos r. sav.,2013,6,7
Kaišiadorių r. sav.,2013,6,4
Kauno m. sav.,2013,6,37
Kauno r. sav.,2013,6,11
Kėdainių r. sav.,2013,6,5
Prienų r. sav.,2013,6,1
Raseinių r. sav.,2013,6,2
Kauno apskritis,2013,6,68
Klaipėdos m. sav.,2013,6,2
Klaipėdos r. sav.,2013,6,1
Kretingos r. sav.,2013,6,1
Neringos sav.,2013,6,0
Palangos m. sav.,2013,6,1
Šilutės r. sav.,2013,6,2
Skuodo r. sav.,2013,6,0
Klaipėdos apskritis,2013,6,7
Marijampolės r. sav.,2013,6,0
Šakių r. sav.,2013,6,0
Vilkaviškio r. sav.,2013,6,0
Marijampolės apskritis,2013,6,0
Biržų r. sav.,2013,6,2
Kupiškio r. sav.,2013,6,3
Panevėžio r. sav.,2013,6,2
Panevėžio m. sav.,2013,6,3
Pasvalio r. sav.,2013,6,0
Rokiškio r. sav.,2013,6,6
Panevėžio apskritis,2013,6,16
Akmenės r. sav.,2013,6,0
Joniškio r. sav.,2013,6,0
Kelmės r. sav.,2013,6,3
Radviliškio r. sav.,2013,6,0
Šiaulių m. sav.,2013,6,7
Šiaulių r. sav.,2013,6,1
Šiaulių apskritis,2013,6,11
Jurbarko r. sav.,2013,6,1
Šilalės r. sav.,2013,6,1
Tauragės r. sav.,2013,6,5
Tauragės apskritis,2013,6,7
Mažeikių r. sav.,2013,6,0
Plungės r. sav.,2013,6,0
Telšių r. sav.,2013,6,6
Telšių apskritis,2013,6,6
Anykščių r. sav.,2013,6,0
Ignalinos r. sav.,2013,6,0
Molėtų r. sav.,2013,6,1
Utenos r. sav.,2013,6,2
Visagino sav.,2013,6,0
Zarasų r. sav.,2013,6,1
Utenos apskritis,2013,6,4
Šalčininkų r. sav.,2013,6,1
Širvintų r. sav.,2013,6,0
Švenčionių r. sav.,2013,6,1
Trakų r. sav.,2013,6,5
Ukmergės r. sav.,2013,6,2
Vilniaus r. sav.,2013,6,13
Vilniaus m. sav.,2013,6,78
Vilniaus apskritis,2013,6,100
Alytaus r. sav.,2013,7,0
Alytaus m. sav.,2013,7,0
Druskininkų sav.,2013,7,2
Lazdyjų r.,2013,7,2
Varėnos r. sav.,2013,7,1
Alytaus apskritis,2013,7,5
Birštono sav.,2013,7,0
Jonavos r. sav.,2013,7,6
Kaišiadorių r. sav.,2013,7,3
Kauno m. sav.,2013,7,66
Kauno r. sav.,2013,7,16
Kėdainių r. sav.,2013,7,0
Prienų r. sav.,2013,7,1
Raseinių r. sav.,2013,7,7
Kauno apskritis,2013,7,99
Klaipėdos m. sav.,2013,7,9
Klaipėdos r. sav.,2013,7,3
Kretingos r. sav.,2013,7,4
Neringos sav.,2013,7,0
Palangos m. sav.,2013,7,5
Šilutės r. sav.,2013,7,4
Skuodo r. sav.,2013,7,0
Klaipėdos apskritis,2013,7,25
Marijampolės r. sav.,2013,7,3
Šakių r. sav.,2013,7,1
Vilkaviškio r. sav.,2013,7,0
Marijampolės apskritis,2013,7,4
Biržų r. sav.,2013,7,1
Kupiškio r. sav.,2013,7,3
Panevėžio r. sav.,2013,7,4
Panevėžio m. sav.,2013,7,18
Pasvalio r. sav.,2013,7,1
Rokiškio r. sav.,2013,7,10
Panevėžio apskritis,2013,7,37
Akmenės r. sav.,2013,7,0
Joniškio r. sav.,2013,7,1
Kelmės r. sav.,2013,7,1
Radviliškio r. sav.,2013,7,0
Šiaulių m. sav.,2013,7,17
Šiaulių r. sav.,2013,7,3
Šiaulių apskritis,2013,7,26
Jurbarko r. sav.,2013,7,1
Šilalės r. sav.,2013,7,0
Tauragės r. sav.,2013,7,1
Tauragės apskritis,2013,7,2
Mažeikių r. sav.,2013,7,1
Plungės r. sav.,2013,7,2
Telšių r. sav.,2013,7,15
Telšių apskritis,2013,7,18
Anykščių r. sav.,2013,7,6
Ignalinos r. sav.,2013,7,2
Molėtų r. sav.,2013,7,3
Utenos r. sav.,2013,7,4
Visagino sav.,2013,7,1
Zarasų r. sav.,2013,7,3
Utenos apskritis,2013,7,19
Šalčininkų r. sav.,2013,7,1
Širvintų r. sav.,2013,7,1
Švenčionių r. sav.,2013,7,3
Trakų r. sav.,2013,7,7
Ukmergės r. sav.,2013,7,7
Vilniaus r. sav.,2013,7,8
Vilniaus m. sav.,2013,7,111
Vilniaus apskritis,2013,7,138
Alytaus r. sav.,2013,8,0
Alytaus m. sav.,2013,8,1
Druskininkų sav.,2013,8,0
Lazdyjų r.,2013,8,0
Varėnos r. sav.,2013,8,0
Alytaus apskritis,2013,8,1
Birštono sav.,2013,8,1
Jonavos r. sav.,2013,8,15
Kaišiadorių r. sav.,2013,8,10
Kauno m. sav.,2013,8,87
Kauno r. sav.,2013,8,17
Kėdainių r. sav.,2013,8,5
Prienų r. sav.,2013,8,1
Raseinių r. sav.,2013,8,5
Kauno apskritis,2013,8,141
Klaipėdos m. sav.,2013,8,13
Klaipėdos r. sav.,2013,8,4
Kretingos r. sav.,2013,8,6
Neringos sav.,2013,8,0
Palangos m. sav.,2013,8,2
Šilutės r. sav.,2013,8,0
Skuodo r. sav.,2013,8,0
Klaipėdos apskritis,2013,8,25
Marijampolės r. sav.,2013,8,2
Šakių r. sav.,2013,8,2
Vilkaviškio r. sav.,2013,8,1
Marijampolės apskritis,2013,8,5
Biržų r. sav.,2013,8,0
Kupiškio r. sav.,2013,8,3
Panevėžio r. sav.,2013,8,1
Panevėžio m. sav.,2013,8,12
Pasvalio r. sav.,2013,8,2
Rokiškio r. sav.,2013,8,8
Panevėžio apskritis,2013,8,26
Akmenės r. sav.,2013,8,1
Joniškio r. sav.,2013,8,0
Kelmės r. sav.,2013,8,5
Radviliškio r. sav.,2013,8,9
Šiaulių m. sav.,2013,8,19
Šiaulių r. sav.,2013,8,8
Šiaulių apskritis,2013,8,43
Jurbarko r. sav.,2013,8,0
Šilalės r. sav.,2013,8,3
Tauragės r. sav.,2013,8,13
Tauragės apskritis,2013,8,16
Mažeikių r. sav.,2013,8,2
Plungės r. sav.,2013,8,14
Telšių r. sav.,2013,8,9
Telšių apskritis,2013,8,25
Anykščių r. sav.,2013,8,7
Ignalinos r. sav.,2013,8,3
Molėtų r. sav.,2013,8,0
Utenos r. sav.,2013,8,4
Visagino sav.,2013,8,0
Zarasų r. sav.,2013,8,0
Utenos apskritis,2013,8,14
Šalčininkų r. sav.,2013,8,1
Širvintų r. sav.,2013,8,2
Švenčionių r. sav.,2013,8,7
Trakų r. sav.,2013,8,11
Ukmergės r. sav.,2013,8,10
Vilniaus r. sav.,2013,8,11
Vilniaus m. sav.,2013,8,164
Vilniaus apskritis,2013,8,206
Alytaus r. sav.,2013,9,0
Alytaus m. sav.,2013,9,1
Druskininkų sav.,2013,9,0
Lazdyjų r.,2013,9,1
Varėnos r. sav.,2013,9,1
Alytaus apskritis,2013,9,3
Birštono sav.,2013,9,2
Jonavos r. sav.,2013,9,12
Kaišiadorių r. sav.,2013,9,5
Kauno m. sav.,2013,9,78
Kauno r. sav.,2013,9,21
Kėdainių r. sav.,2013,9,8
Prienų r. sav.,2013,9,2
Raseinių r. sav.,2013,9,4
Kauno apskritis,2013,9,132
Klaipėdos m. sav.,2013,9,16
Klaipėdos r. sav.,2013,9,8
Kretingos r. sav.,2013,9,13
Neringos sav.,2013,9,0
Palangos m. sav.,2013,9,6
Šilutės r. sav.,2013,9,1
Skuodo r. sav.,2013,9,1
Klaipėdos apskritis,2013,9,45
Marijampolės r. sav.,2013,9,10
Šakių r. sav.,2013,9,1
Vilkaviškio r. sav.,2013,9,2
Marijampolės apskritis,2013,9,13
Biržų r. sav.,2013,9,2
Kupiškio r. sav.,2013,9,1
Panevėžio r. sav.,2013,9,3
Panevėžio m. sav.,2013,9,12
Pasvalio r. sav.,2013,9,1
Rokiškio r. sav.,2013,9,19
Panevėžio apskritis,2013,9,38
Akmenės r. sav.,2013,9,1
Joniškio r. sav.,2013,9,0
Kelmės r. sav.,2013,9,6
Radviliškio r. sav.,2013,9,8
Šiaulių m. sav.,2013,9,21
Šiaulių r. sav.,2013,9,7
Šiaulių apskritis,2013,9,44
Jurbarko r. sav.,2013,9,0
Šilalės r. sav.,2013,9,2
Tauragės r. sav.,2013,9,6
Tauragės apskritis,2013,9,8
Mažeikių r. sav.,2013,9,5
Plungės r. sav.,2013,9,7
Telšių r. sav.,2013,9,14
Telšių apskritis,2013,9,26
Anykščių r. sav.,2013,9,6
Ignalinos r. sav.,2013,9,3
Molėtų r. sav.,2013,9,1
Utenos r. sav.,2013,9,3
Visagino sav.,2013,9,1
Zarasų r. sav.,2013,9,2
Utenos apskritis,2013,9,16
Šalčininkų r. sav.,2013,9,0
Širvintų r. sav.,2013,9,4
Švenčionių r. sav.,2013,9,0
Trakų r. sav.,2013,9,14
Ukmergės r. sav.,2013,9,4
Vilniaus r. sav.,2013,9,14
Vilniaus m. sav.,2013,9,123
Vilniaus apskritis,2013,9,159
Alytaus r. sav.,2013,10,1
Alytaus m. sav.,2013,10,2
Druskininkų sav.,2013,10,1
Lazdyjų r.,2013,10,0
Varėnos r. sav.,2013,10,0
Alytaus apskritis,2013,10,4
Birštono sav.,2013,10,1
Jonavos r. sav.,2013,10,8
Kaišiadorių r. sav.,2013,10,11
Kauno m. sav.,2013,10,76
Kauno r. sav.,2013,10,18
Kėdainių r. sav.,2013,10,9
Prienų r. sav.,2013,10,3
Raseinių r. sav.,2013,10,5
Kauno apskritis,2013,10,131
Klaipėdos m. sav.,2013,10,12
Klaipėdos r. sav.,2013,10,7
Kretingos r. sav.,2013,10,8
Neringos sav.,2013,10,0
Palangos m. sav.,2013,10,1
Šilutės r. sav.,2013,10,4
Skuodo r. sav.,2013,10,3
Klaipėdos apskritis,2013,10,35
Marijampolės r. sav.,2013,10,6
Šakių r. sav.,2013,10,0
Vilkaviškio r. sav.,2013,10,1
Marijampolės apskritis,2013,10,7
Biržų r. sav.,2013,10,3
Kupiškio r. sav.,2013,10,2
Panevėžio r. sav.,2013,10,1
Panevėžio m. sav.,2013,10,3
Pasvalio r. sav.,2013,10,1
Rokiškio r. sav.,2013,10,8
Panevėžio apskritis,2013,10,18
Akmenės r. sav.,2013,10,1
Joniškio r. sav.,2013,10,0
Kelmės r. sav.,2013,10,2
Radviliškio r. sav.,2013,10,6
Šiaulių m. sav.,2013,10,22
Šiaulių r. sav.,2013,10,4
Šiaulių apskritis,2013,10,37
Jurbarko r. sav.,2013,10,0
Šilalės r. sav.,2013,10,0
Tauragės r. sav.,2013,10,5
Tauragės apskritis,2013,10,5
Mažeikių r. sav.,2013,10,4
Plungės r. sav.,2013,10,8
Telšių r. sav.,2013,10,11
Telšių apskritis,2013,10,23
Anykščių r. sav.,2013,10,4
Ignalinos r. sav.,2013,10,1
Molėtų r. sav.,2013,10,3
Utenos r. sav.,2013,10,11
Visagino sav.,2013,10,1
Zarasų r. sav.,2013,10,3
Utenos apskritis,2013,10,23
Šalčininkų r. sav.,2013,10,2
Širvintų r. sav.,2013,10,5
Švenčionių r. sav.,2013,10,1
Trakų r. sav.,2013,10,9
Ukmergės r. sav.,2013,10,11
Vilniaus r. sav.,2013,10,8
Vilniaus m. sav.,2013,10,121
Vilniaus apskritis,2013,10,157
Alytaus r. sav.,2013,11,1
Alytaus m. sav.,2013,11,1
Druskininkų sav.,2013,11,2
Lazdyjų r.,2013,11,2
Varėnos r. sav.,2013,11,0
Alytaus apskritis,2013,11,6
Birštono sav.,2013,11,0
Jonavos r. sav.,2013,11,2
Kaišiadorių r. sav.,2013,11,2
Kauno m. sav.,2013,11,43
Kauno r. sav.,2013,11,12
Kėdainių r. sav.,2013,11,3
Prienų r. sav.,2013,11,3
Raseinių r. sav.,2013,11,4
Kauno apskritis,2013,11,69
Klaipėdos m. sav.,2013,11,4
Klaipėdos r. sav.,2013,11,0
Kretingos r. sav.,2013,11,4
Neringos sav.,2013,11,0
Palangos m. sav.,2013,11,0
Šilutės r. sav.,2013,11,1
Skuodo r. sav.,2013,11,0
Klaipėdos apskritis,2013,11,9
Marijampolės r. sav.,2013,11,4
Šakių r. sav.,2013,11,0
Vilkaviškio r. sav.,2013,11,1
Marijampolės apskritis,2013,11,5
Biržų r. sav.,2013,11,0
Kupiškio r. sav.,2013,11,1
Panevėžio r. sav.,2013,11,0
Panevėžio m. sav.,2013,11,4
Pasvalio r. sav.,2013,11,0
Rokiškio r. sav.,2013,11,7
Panevėžio apskritis,2013,11,12
Akmenės r. sav.,2013,11,1
Joniškio r. sav.,2013,11,0
Kelmės r. sav.,2013,11,5
Radviliškio r. sav.,2013,11,2
Šiaulių m. sav.,2013,11,5
Šiaulių r. sav.,2013,11,3
Šiaulių apskritis,2013,11,17
Jurbarko r. sav.,2013,11,1
Šilalės r. sav.,2013,11,0
Tauragės r. sav.,2013,11,6
Tauragės apskritis,2013,11,7
Mažeikių r. sav.,2013,11,7
Plungės r. sav.,2013,11,1
Telšių r. sav.,2013,11,5
Telšių apskritis,2013,11,13
Anykščių r. sav.,2013,11,4
Ignalinos r. sav.,2013,11,0
Molėtų r. sav.,2013,11,1
Utenos r. sav.,2013,11,3
Visagino sav.,2013,11,1
Zarasų r. sav.,2013,11,2
Utenos apskritis,2013,11,11
Šalčininkų r. sav.,2013,11,0
Širvintų r. sav.,2013,11,1
Švenčionių r. sav.,2013,11,1
Trakų r. sav.,2013,11,5
Ukmergės r. sav.,2013,11,6
Vilniaus r. sav.,2013,11,6
Vilniaus m. sav.,2013,11,63
Vilniaus apskritis,2013,11,82
Alytaus r. sav.,2013,12,0
Alytaus m. sav.,2013,12,0
Druskininkų sav.,2013,12,0
Lazdyjų r.,2013,12,0
Varėnos r. sav.,2013,12,1
Alytaus apskritis,2013,12,1
Birštono sav.,2013,12,1
Jonavos r. sav.,2013,12,3
Kaišiadorių r. sav.,2013,12,2
Kauno m. sav.,2013,12,16
Kauno r. sav.,2013,12,6
Kėdainių r. sav.,2013,12,1
Prienų r. sav.,2013,12,2
Raseinių r. sav.,2013,12,1
Kauno apskritis,2013,12,32
Klaipėdos m. sav.,2013,12,3
Klaipėdos r. sav.,2013,12,0
Kretingos r. sav.,2013,12,3
Neringos sav.,2013,12,0
Palangos m. sav.,2013,12,0
Šilutės r. sav.,2013,12,0
Skuodo r. sav.,2013,12,2
Klaipėdos apskritis,2013,12,8
Marijampolės r. sav.,2013,12,1
Šakių r. sav.,2013,12,0
Vilkaviškio r. sav.,2013,12,1
Marijampolės apskritis,2013,12,2
Biržų r. sav.,2013,12,0
Kupiškio r. sav.,2013,12,0
Panevėžio r. sav.,2013,12,3
Panevėžio m. sav.,2013,12,5
Pasvalio r. sav.,2013,12,0
Rokiškio r. sav.,2013,12,4
Panevėžio apskritis,2013,12,12
Akmenės r. sav.,2013,12,1
Joniškio r. sav.,2013,12,0
Kelmės r. sav.,2013,12,0
Radviliškio r. sav.,2013,12,1
Šiaulių m. sav.,2013,12,4
Šiaulių r. sav.,2013,12,2
Šiaulių apskritis,2013,12,11
Jurbarko r. sav.,2013,12,0
Šilalės r. sav.,2013,12,0
Tauragės r. sav.,2013,12,2
Tauragės apskritis,2013,12,2
Mažeikių r. sav.,2013,12,0
Plungės r. sav.,2013,12,0
Telšių r. sav.,2013,12,5
Telšių apskritis,2013,12,5
Anykščių r. sav.,2013,12,2
Ignalinos r. sav.,2013,12,0
Molėtų r. sav.,2013,12,0
Utenos r. sav.,2013,12,3
Visagino sav.,2013,12,0
Zarasų r. sav.,2013,12,1
Utenos apskritis,2013,12,6
Šalčininkų r. sav.,2013,12,0
Širvintų r. sav.,2013,12,2
Švenčionių r. sav.,2013,12,1
Trakų r. sav.,2013,12,1
Ukmergės r. sav.,2013,12,0
Vilniaus r. sav.,2013,12,1
Vilniaus m. sav.,2013,12,33
Vilniaus apskritis,2013,12,38
