name,year,month,infection
Šiaulių m. sav.,2018,10,11
Šiaulių r. sav.,2018,10,4
Šiaulių apskritis,2018,10,27
Jurbarko r. sav.,2018,10,0
Šilalės r. sav.,2018,10,0
Tauragės r. sav.,2018,10,7
Tauragės apskritis,2018,10,7
Mažeikių r. sav.,2018,10,5
Plungės r. sav.,2018,10,11
Telšių r. sav.,2018,10,3
Telšių apskritis,2018,10,19
Anykščių r. sav.,2018,10,4
Ignalinos r. sav.,2018,10,5
Molėtų r. sav.,2018,10,1
Utenos r. sav.,2018,10,3
Visagino sav.,2018,10,1
Zarasų r. sav.,2018,10,1
Utenos apskritis,2018,10,15
Šalčininkų r. sav.,2018,10,3
Širvintų r. sav.,2018,10,0
Švenčionių r. sav.,2018,10,6
Trakų r. sav.,2018,10,9
Ukmergės r. sav.,2018,10,7
Vilniaus r. sav.,2018,10,11
Vilniaus m. sav.,2018,10,94
Vilniaus apskritis,2018,10,130
Alytaus r. sav.,2018,12,0
Alytaus m. sav.,2018,12,0
Druskininkų sav.,2018,12,1
Alytaus apskritis,2018,12,2
Jonavos r. sav.,2018,12,1
Kauno m. sav.,2018,12,5
Kauno r. sav.,2018,12,4
Kauno apskritis,2018,12,13
Kretingos r. sav.,2018,12,2
Neringos sav.,2018,12,0
Palangos m. sav.,2018,12,1
Skuodo r. sav.,2018,12,1
Pasvalio r. sav.,2018,12,0
Jurbarko r. sav.,2018,12,0
Ignalinos r. sav.,2018,12,0
Utenos r. sav.,2018,12,2
Visagino sav.,2018,12,0
Utenos apskritis,2018,12,4
Vilniaus r. sav.,2018,12,4
Vilniaus m. sav.,2018,12,33
Vilniaus apskritis,2018,12,45
