name,year,month,infection
Vilkaviškio r. sav.,2012,4,0
Marijampolės apskritis,2012,4,1
Biržų r. sav.,2012,4,0
Kupiškio r. sav.,2012,4,2
Panevėžio r. sav.,2012,4,1
Panevėžio m. sav.,2012,4,0
Pasvalio r. sav.,2012,4,0
Rokiškio r. sav.,2012,4,2
Panevėžio apskritis,2012,4,5
Akmenės r. sav.,2012,4,1
Joniškio r. sav.,2012,4,0
Kelmės r. sav.,2012,4,1
Radviliškio r. sav.,2012,4,0
Šiaulių m. sav.,2012,4,0
Šiaulių r. sav.,2012,4,1
Šiaulių apskritis,2012,4,3
Jurbarko r. sav.,2012,4,0
Šilalės r. sav.,2012,4,1
Tauragės r. sav.,2012,4,2
Tauragės apskritis,2012,4,3
Mažeikių r. sav.,2012,4,1
Plungės r. sav.,2012,4,0
Telšių r. sav.,2012,4,4
Telšių apskritis,2012,4,5
Anykščių r. sav.,2012,4,0
Ignalinos r. sav.,2012,4,2
Molėtų r. sav.,2012,4,0
Utenos r. sav.,2012,4,0
Visagino sav.,2012,4,0
Zarasų r. sav.,2012,4,1
Utenos apskritis,2012,4,3
Šalčininkų r. sav.,2012,4,2
Širvintų r. sav.,2012,4,0
Švenčionių r. sav.,2012,4,3
Trakų r. sav.,2012,4,0
Ukmergės r. sav.,2012,4,1
Vilniaus r. sav.,2012,4,1
Vilniaus m. sav.,2012,4,9
Vilniaus apskritis,2012,4,16
Alytaus r. sav.,2012,5,0
Alytaus m. sav.,2012,5,0
Druskininkų sav.,2012,5,0
Lazdyjų r.,2012,5,0
Varėnos r. sav.,2012,5,0
Alytaus apskritis,2012,5,0
Birštono sav.,2012,5,1
Jonavos r. sav.,2012,5,5
Kaišiadorių r. sav.,2012,5,2
Kauno m. sav.,2012,5,29
Kauno r. sav.,2012,5,3
Kėdainių r. sav.,2012,5,3
Prienų r. sav.,2012,5,3
Raseinių r. sav.,2012,5,3
Kauno apskritis,2012,5,49
Klaipėdos m. sav.,2012,5,2
Klaipėdos r. sav.,2012,5,0
Kretingos r. sav.,2012,5,2
Neringos sav.,2012,5,0
Palangos m. sav.,2012,5,0
Šilutės r. sav.,2012,5,2
Skuodo r. sav.,2012,5,0
Klaipėdos apskritis,2012,5,6
Marijampolės r. sav.,2012,5,1
Šakių r. sav.,2012,5,0
Vilkaviškio r. sav.,2012,5,0
Marijampolės apskritis,2012,5,1
Biržų r. sav.,2012,5,0
Kupiškio r. sav.,2012,5,1
Panevėžio r. sav.,2012,5,0
Panevėžio m. sav.,2012,5,4
Pasvalio r. sav.,2012,5,2
Rokiškio r. sav.,2012,5,0
Panevėžio apskritis,2012,5,7
Akmenės r. sav.,2012,5,0
Joniškio r. sav.,2012,5,0
Kelmės r. sav.,2012,5,4
Radviliškio r. sav.,2012,5,0
Šiaulių m. sav.,2012,5,6
Šiaulių r. sav.,2012,5,2
Šiaulių apskritis,2012,5,13
Jurbarko r. sav.,2012,5,0
Šilalės r. sav.,2012,5,0
Tauragės r. sav.,2012,5,3
Tauragės apskritis,2012,5,3
Mažeikių r. sav.,2012,5,1
Plungės r. sav.,2012,5,0
Telšių r. sav.,2012,5,6
Telšių apskritis,2012,5,7
Anykščių r. sav.,2012,5,2
Ignalinos r. sav.,2012,5,0
Molėtų r. sav.,2012,5,0
Utenos r. sav.,2012,5,2
Visagino sav.,2012,5,1
Zarasų r. sav.,2012,5,0
Utenos apskritis,2012,5,5
Šalčininkų r. sav.,2012,5,0
Širvintų r. sav.,2012,5,0
Švenčionių r. sav.,2012,5,1
Trakų r. sav.,2012,5,4
Ukmergės r. sav.,2012,5,3
Vilniaus r. sav.,2012,5,5
Vilniaus m. sav.,2012,5,24
Vilniaus apskritis,2012,5,37
Alytaus r. sav.,2012,6,0
Alytaus m. sav.,2012,6,0
Druskininkų sav.,2012,6,1
Lazdyjų r.,2012,6,0
Varėnos r. sav.,2012,6,2
Alytaus apskritis,2012,6,3
Birštono sav.,2012,6,1
Jonavos r. sav.,2012,6,9
Kaišiadorių r. sav.,2012,6,1
Kauno m. sav.,2012,6,35
Kauno r. sav.,2012,6,7
Kėdainių r. sav.,2012,6,2
Prienų r. sav.,2012,6,0
Raseinių r. sav.,2012,6,3
Kauno apskritis,2012,6,58
Klaipėdos m. sav.,2012,6,6
Klaipėdos r. sav.,2012,6,1
Kretingos r. sav.,2012,6,4
Neringos sav.,2012,6,0
Palangos m. sav.,2012,6,1
Šilutės r. sav.,2012,6,1
Skuodo r. sav.,2012,6,1
Klaipėdos apskritis,2012,6,14
Marijampolės r. sav.,2012,6,1
Šakių r. sav.,2012,6,0
Vilkaviškio r. sav.,2012,6,1
Marijampolės apskritis,2012,6,2
Biržų r. sav.,2012,6,1
Kupiškio r. sav.,2012,6,1
Panevėžio r. sav.,2012,6,2
Panevėžio m. sav.,2012,6,4
Pasvalio r. sav.,2012,6,0
Rokiškio r. sav.,2012,6,9
Panevėžio apskritis,2012,6,17
Akmenės r. sav.,2012,6,1
Joniškio r. sav.,2012,6,3
Kelmės r. sav.,2012,6,2
Radviliškio r. sav.,2012,6,9
Šiaulių m. sav.,2012,6,2
Šiaulių r. sav.,2012,6,1
Šiaulių apskritis,2012,6,23
Jurbarko r. sav.,2012,6,0
Šilalės r. sav.,2012,6,2
Tauragės r. sav.,2012,6,1
Tauragės apskritis,2012,6,3
Mažeikių r. sav.,2012,6,0
Plungės r. sav.,2012,6,2
Telšių r. sav.,2012,6,5
Telšių apskritis,2012,6,7
Anykščių r. sav.,2012,6,2
Ignalinos r. sav.,2012,6,1
Molėtų r. sav.,2012,6,0
Utenos r. sav.,2012,6,0
Visagino sav.,2012,6,1
Zarasų r. sav.,2012,6,1
Utenos apskritis,2012,6,5
Šalčininkų r. sav.,2012,6,0
Širvintų r. sav.,2012,6,5
Švenčionių r. sav.,2012,6,4
Trakų r. sav.,2012,6,5
Ukmergės r. sav.,2012,6,6
Vilniaus r. sav.,2012,6,8
Vilniaus m. sav.,2012,6,51
Vilniaus apskritis,2012,6,79
Alytaus r. sav.,2012,7,0
Alytaus m. sav.,2012,7,1
Druskininkų sav.,2012,7,0
Lazdyjų r.,2012,7,2
Varėnos r. sav.,2012,7,2
Alytaus apskritis,2012,7,5
Birštono sav.,2012,7,0
Jonavos r. sav.,2012,7,14
Kaišiadorių r. sav.,2012,7,10
Kauno m. sav.,2012,7,50
Kauno r. sav.,2012,7,12
Kėdainių r. sav.,2012,7,9
Prienų r. sav.,2012,7,1
Raseinių r. sav.,2012,7,4
Kauno apskritis,2012,7,100
Klaipėdos m. sav.,2012,7,6
Klaipėdos r. sav.,2012,7,4
Kretingos r. sav.,2012,7,3
Neringos sav.,2012,7,0
Palangos m. sav.,2012,7,2
Šilutės r. sav.,2012,7,2
Skuodo r. sav.,2012,7,1
Klaipėdos apskritis,2012,7,18
Marijampolės r. sav.,2012,7,5
Šakių r. sav.,2012,7,1
Vilkaviškio r. sav.,2012,7,1
Marijampolės apskritis,2012,7,7
Biržų r. sav.,2012,7,3
Kupiškio r. sav.,2012,7,6
Panevėžio r. sav.,2012,7,6
Panevėžio m. sav.,2012,7,17
Pasvalio r. sav.,2012,7,3
Rokiškio r. sav.,2012,7,8
Panevėžio apskritis,2012,7,43
Akmenės r. sav.,2012,7,1
Joniškio r. sav.,2012,7,1
Kelmės r. sav.,2012,7,5
Radviliškio r. sav.,2012,7,4
Šiaulių m. sav.,2012,7,7
Šiaulių r. sav.,2012,7,0
Šiaulių apskritis,2012,7,21
Jurbarko r. sav.,2012,7,0
Šilalės r. sav.,2012,7,0
Tauragės r. sav.,2012,7,5
Tauragės apskritis,2012,7,5
Mažeikių r. sav.,2012,7,1
Plungės r. sav.,2012,7,2
Telšių r. sav.,2012,7,19
Telšių apskritis,2012,7,22
Anykščių r. sav.,2012,7,6
Ignalinos r. sav.,2012,7,2
Molėtų r. sav.,2012,7,1
Utenos r. sav.,2012,7,4
Visagino sav.,2012,7,1
Zarasų r. sav.,2012,7,2
Utenos apskritis,2012,7,16
Šalčininkų r. sav.,2012,7,0
Širvintų r. sav.,2012,7,1
Švenčionių r. sav.,2012,7,4
Trakų r. sav.,2012,7,9
Ukmergės r. sav.,2012,7,4
Vilniaus r. sav.,2012,7,8
Vilniaus m. sav.,2012,7,98
Vilniaus apskritis,2012,7,124
Alytaus r. sav.,2012,8,1
Alytaus m. sav.,2012,8,0
Druskininkų sav.,2012,8,1
Lazdyjų r.,2012,8,0
Varėnos r. sav.,2012,8,3
Alytaus apskritis,2012,8,5
Birštono sav.,2012,8,2
Jonavos r. sav.,2012,8,7
Kaišiadorių r. sav.,2012,8,9
Kauno m. sav.,2012,8,86
Kauno r. sav.,2012,8,20
Kėdainių r. sav.,2012,8,9
Prienų r. sav.,2012,8,3
Raseinių r. sav.,2012,8,3
Kauno apskritis,2012,8,139
Klaipėdos m. sav.,2012,8,5
Klaipėdos r. sav.,2012,8,3
Kretingos r. sav.,2012,8,2
Neringos sav.,2012,8,0
Palangos m. sav.,2012,8,1
Šilutės r. sav.,2012,8,2
Skuodo r. sav.,2012,8,0
Klaipėdos apskritis,2012,8,13
Marijampolės r. sav.,2012,8,5
Šakių r. sav.,2012,8,1
Vilkaviškio r. sav.,2012,8,1
Marijampolės apskritis,2012,8,7
Biržų r. sav.,2012,8,5
Kupiškio r. sav.,2012,8,3
Panevėžio r. sav.,2012,8,1
Panevėžio m. sav.,2012,8,24
Pasvalio r. sav.,2012,8,0
Rokiškio r. sav.,2012,8,18
Panevėžio apskritis,2012,8,51
Akmenės r. sav.,2012,8,2
Joniškio r. sav.,2012,8,3
Kelmės r. sav.,2012,8,6
Radviliškio r. sav.,2012,8,6
Šiaulių m. sav.,2012,8,22
Šiaulių r. sav.,2012,8,4
Šiaulių apskritis,2012,8,47
Jurbarko r. sav.,2012,8,0
Šilalės r. sav.,2012,8,2
Tauragės r. sav.,2012,8,0
Tauragės apskritis,2012,8,2
Mažeikių r. sav.,2012,8,2
Plungės r. sav.,2012,8,16
Telšių r. sav.,2012,8,18
Telšių apskritis,2012,8,36
Anykščių r. sav.,2012,8,7
Ignalinos r. sav.,2012,8,3
Molėtų r. sav.,2012,8,0
Utenos r. sav.,2012,8,5
Visagino sav.,2012,8,4
Zarasų r. sav.,2012,8,2
Utenos apskritis,2012,8,21
Šalčininkų r. sav.,2012,8,2
Širvintų r. sav.,2012,8,0
Švenčionių r. sav.,2012,8,8
Trakų r. sav.,2012,8,14
Ukmergės r. sav.,2012,8,8
Vilniaus r. sav.,2012,8,14
Vilniaus m. sav.,2012,8,166
Vilniaus apskritis,2012,8,212
Alytaus r. sav.,2012,9,0
Alytaus m. sav.,2012,9,2
Druskininkų sav.,2012,9,1
Lazdyjų r.,2012,9,0
Varėnos r. sav.,2012,9,1
Alytaus apskritis,2012,9,4
Birštono sav.,2012,9,1
Jonavos r. sav.,2012,9,16
Kaišiadorių r. sav.,2012,9,3
Kauno m. sav.,2012,9,55
Kauno r. sav.,2012,9,10
Kėdainių r. sav.,2012,9,4
Prienų r. sav.,2012,9,0
Raseinių r. sav.,2012,9,6
Kauno apskritis,2012,9,95
Klaipėdos m. sav.,2012,9,6
Klaipėdos r. sav.,2012,9,1
Kretingos r. sav.,2012,9,0
Neringos sav.,2012,9,0
Palangos m. sav.,2012,9,5
Šilutės r. sav.,2012,9,1
Skuodo r. sav.,2012,9,1
Klaipėdos apskritis,2012,9,14
Marijampolės r. sav.,2012,9,5
Šakių r. sav.,2012,9,0
Vilkaviškio r. sav.,2012,9,2
Marijampolės apskritis,2012,9,7
Biržų r. sav.,2012,9,2
Kupiškio r. sav.,2012,9,5
Panevėžio r. sav.,2012,9,4
Panevėžio m. sav.,2012,9,26
Pasvalio r. sav.,2012,9,0
Rokiškio r. sav.,2012,9,17
Panevėžio apskritis,2012,9,54
Akmenės r. sav.,2012,9,1
Joniškio r. sav.,2012,9,0
Kelmės r. sav.,2012,9,3
Radviliškio r. sav.,2012,9,12
Šiaulių m. sav.,2012,9,11
Šiaulių r. sav.,2012,9,4
Šiaulių apskritis,2012,9,36
Jurbarko r. sav.,2012,9,0
Šilalės r. sav.,2012,9,3
Tauragės r. sav.,2012,9,9
Tauragės apskritis,2012,9,12
Mažeikių r. sav.,2012,9,0
Plungės r. sav.,2012,9,7
Telšių r. sav.,2012,9,9
Telšių apskritis,2012,9,16
Anykščių r. sav.,2012,9,5
Ignalinos r. sav.,2012,9,6
Molėtų r. sav.,2012,9,1
Utenos r. sav.,2012,9,2
Visagino sav.,2012,9,1
Zarasų r. sav.,2012,9,4
Utenos apskritis,2012,9,19
Šalčininkų r. sav.,2012,9,4
Širvintų r. sav.,2012,9,0
Švenčionių r. sav.,2012,9,6
Trakų r. sav.,2012,9,10
Ukmergės r. sav.,2012,9,4
Vilniaus r. sav.,2012,9,9
Vilniaus m. sav.,2012,9,127
Vilniaus apskritis,2012,9,160
Alytaus r. sav.,2012,10,0
Alytaus m. sav.,2012,10,4
Druskininkų sav.,2012,10,1
Lazdyjų r.,2012,10,0
Varėnos r. sav.,2012,10,0
Alytaus apskritis,2012,10,5
Birštono sav.,2012,10,1
Jonavos r. sav.,2012,10,9
Kaišiadorių r. sav.,2012,10,3
Kauno m. sav.,2012,10,35
Kauno r. sav.,2012,10,5
Kėdainių r. sav.,2012,10,7
Prienų r. sav.,2012,10,1
Raseinių r. sav.,2012,10,1
Kauno apskritis,2012,10,62
Klaipėdos m. sav.,2012,10,4
Klaipėdos r. sav.,2012,10,1
Kretingos r. sav.,2012,10,4
Neringos sav.,2012,10,0
Palangos m. sav.,2012,10,0
Šilutės r. sav.,2012,10,2
Skuodo r. sav.,2012,10,1
Klaipėdos apskritis,2012,10,12
Marijampolės r. sav.,2012,10,3
Šakių r. sav.,2012,10,1
Vilkaviškio r. sav.,2012,10,3
Marijampolės apskritis,2012,10,7
Biržų r. sav.,2012,10,3
Kupiškio r. sav.,2012,10,2
Panevėžio r. sav.,2012,10,9
Panevėžio m. sav.,2012,10,27
Pasvalio r. sav.,2012,10,2
Rokiškio r. sav.,2012,10,12
Panevėžio apskritis,2012,10,55
Akmenės r. sav.,2012,10,2
Joniškio r. sav.,2012,10,2
Kelmės r. sav.,2012,10,0
Radviliškio r. sav.,2012,10,5
Šiaulių m. sav.,2012,10,12
Šiaulių r. sav.,2012,10,3
Šiaulių apskritis,2012,10,30
Jurbarko r. sav.,2012,10,0
Šilalės r. sav.,2012,10,0
Tauragės r. sav.,2012,10,7
Tauragės apskritis,2012,10,7
Mažeikių r. sav.,2012,10,4
Plungės r. sav.,2012,10,3
Telšių r. sav.,2012,10,11
Telšių apskritis,2012,10,18
Anykščių r. sav.,2012,10,6
Ignalinos r. sav.,2012,10,4
Molėtų r. sav.,2012,10,3
Utenos r. sav.,2012,10,0
Visagino sav.,2012,10,0
Zarasų r. sav.,2012,10,1
Utenos apskritis,2012,10,14
Šalčininkų r. sav.,2012,10,2
Širvintų r. sav.,2012,10,3
Švenčionių r. sav.,2012,10,1
Trakų r. sav.,2012,10,7
Ukmergės r. sav.,2012,10,2
Vilniaus r. sav.,2012,10,10
Vilniaus m. sav.,2012,10,97
Vilniaus apskritis,2012,10,122
Alytaus r. sav.,2012,11,0
Alytaus m. sav.,2012,11,3
Druskininkų sav.,2012,11,0
Lazdyjų r.,2012,11,0
Varėnos r. sav.,2012,11,1
Alytaus apskritis,2012,11,4
Birštono sav.,2012,11,1
Jonavos r. sav.,2012,11,5
Kaišiadorių r. sav.,2012,11,1
Kauno m. sav.,2012,11,29
Kauno r. sav.,2012,11,3
Kėdainių r. sav.,2012,11,3
Prienų r. sav.,2012,11,1
Raseinių r. sav.,2012,11,0
Kauno apskritis,2012,11,43
Klaipėdos m. sav.,2012,11,2
Klaipėdos r. sav.,2012,11,3
Kretingos r. sav.,2012,11,0
Neringos sav.,2012,11,0
Palangos m. sav.,2012,11,1
Šilutės r. sav.,2012,11,2
Skuodo r. sav.,2012,11,0
Klaipėdos apskritis,2012,11,8
Marijampolės r. sav.,2012,11,4
Šakių r. sav.,2012,11,0
Vilkaviškio r. sav.,2012,11,0
Marijampolės apskritis,2012,11,4
Biržų r. sav.,2012,11,1
Kupiškio r. sav.,2012,11,3
Panevėžio r. sav.,2012,11,2
Panevėžio m. sav.,2012,11,14
Pasvalio r. sav.,2012,11,0
Rokiškio r. sav.,2012,11,6
Panevėžio apskritis,2012,11,26
Akmenės r. sav.,2012,11,0
Joniškio r. sav.,2012,11,0
Kelmės r. sav.,2012,11,3
Radviliškio r. sav.,2012,11,0
Šiaulių m. sav.,2012,11,6
Šiaulių r. sav.,2012,11,4
Šiaulių apskritis,2012,11,13
Jurbarko r. sav.,2012,11,2
Šilalės r. sav.,2012,11,0
Tauragės r. sav.,2012,11,1
Tauragės apskritis,2012,11,3
Mažeikių r. sav.,2012,11,4
Plungės r. sav.,2012,11,3
Telšių r. sav.,2012,11,3
Telšių apskritis,2012,11,10
Anykščių r. sav.,2012,11,2
Ignalinos r. sav.,2012,11,2
Molėtų r. sav.,2012,11,0
Utenos r. sav.,2012,11,3
Visagino sav.,2012,11,1
Zarasų r. sav.,2012,11,1
Utenos apskritis,2012,11,9
Šalčininkų r. sav.,2012,11,3
Širvintų r. sav.,2012,11,1
Švenčionių r. sav.,2012,11,4
Trakų r. sav.,2012,11,2
Ukmergės r. sav.,2012,11,3
Vilniaus r. sav.,2012,11,4
Vilniaus m. sav.,2012,11,48
Vilniaus apskritis,2012,11,65
Alytaus r. sav.,2012,12,0
Alytaus m. sav.,2012,12,0
Druskininkų sav.,2012,12,0
Lazdyjų r.,2012,12,0
Varėnos r. sav.,2012,12,0
Alytaus apskritis,2012,12,0
Birštono sav.,2012,12,0
Jonavos r. sav.,2012,12,1
Kaišiadorių r. sav.,2012,12,2
Kauno m. sav.,2012,12,11
Kauno r. sav.,2012,12,1
Kėdainių r. sav.,2012,12,1
Prienų r. sav.,2012,12,0
Raseinių r. sav.,2012,12,0
Kauno apskritis,2012,12,16
Klaipėdos m. sav.,2012,12,0
Klaipėdos r. sav.,2012,12,1
Kretingos r. sav.,2012,12,0
Neringos sav.,2012,12,0
Palangos m. sav.,2012,12,0
Šilutės r. sav.,2012,12,0
Skuodo r. sav.,2012,12,1
Klaipėdos apskritis,2012,12,2
Marijampolės r. sav.,2012,12,0
Šakių r. sav.,2012,12,0
Vilkaviškio r. sav.,2012,12,1
Marijampolės apskritis,2012,12,1
Biržų r. sav.,2012,12,0
Kupiškio r. sav.,2012,12,1
Panevėžio r. sav.,2012,12,1
Panevėžio m. sav.,2012,12,4
Pasvalio r. sav.,2012,12,0
Rokiškio r. sav.,2012,12,3
Panevėžio apskritis,2012,12,9
Akmenės r. sav.,2012,12,0
Joniškio r. sav.,2012,12,0
Kelmės r. sav.,2012,12,0
Radviliškio r. sav.,2012,12,0
Šiaulių m. sav.,2012,12,0
Šiaulių r. sav.,2012,12,1
Šiaulių apskritis,2012,12,2
Jurbarko r. sav.,2012,12,0
Šilalės r. sav.,2012,12,1
Tauragės r. sav.,2012,12,3
Tauragės apskritis,2012,12,4
Mažeikių r. sav.,2012,12,3
Plungės r. sav.,2012,12,0
Telšių r. sav.,2012,12,1
Telšių apskritis,2012,12,4
Anykščių r. sav.,2012,12,0
Ignalinos r. sav.,2012,12,2
Molėtų r. sav.,2012,12,3
Utenos r. sav.,2012,12,0
Visagino sav.,2012,12,1
Zarasų r. sav.,2012,12,1
Utenos apskritis,2012,12,7
Šalčininkų r. sav.,2012,12,1
Širvintų r. sav.,2012,12,0
Švenčionių r. sav.,2012,12,3
Trakų r. sav.,2012,12,2
Ukmergės r. sav.,2012,12,4
Vilniaus r. sav.,2012,12,5
Vilniaus m. sav.,2012,12,36
Vilniaus apskritis,2012,12,51
