name,year,month,infection
Akmenės r. sav.,2008,2,0
Joniškio r. sav.,2008,2,0
Kelmės r. sav.,2008,2,0
Radviliškio r. sav.,2008,2,0
Šiaulių r. sav.,2008,2,0
Tauragės apskritis,2008,2,0
Jurbarko r. sav.,2008,2,0
Šilalės r. sav.,2008,2,0
Tauragės r. sav.,2008,2,0
Telšių apskritis,2008,2,2
Mažeikių r. sav.,2008,2,0
Plungės r. sav.,2008,2,0
Telšių r. sav.,2008,2,2
Utenos apskritis,2008,2,0
Visagino sav.,2008,2,0
Anykščių r. sav.,2008,2,0
Ignalinos r. sav.,2008,2,0
Molėtų r. sav.,2008,2,0
Utenos r. sav.,2008,2,0
Zarasų r. sav.,2008,2,0
Vilniaus apskritis,2008,2,9
Vilniaus m. sav.,2008,2,8
Šalčininkų r. sav.,2008,2,0
Širvintų r. sav.,2008,2,0
Švenčionių r. sav.,2008,2,1
Ukmergės r. sav.,2008,2,0
Vilniaus r. sav.,2008,2,0
Trakų r. sav.,2008,2,0
Alytaus apskritis,2008,3,1
Alytaus m. sav.,2008,3,1
Druskininkų sav.,2008,3,0
Alytaus r. sav.,2008,3,0
Lazdijų r. sav.,2008,3,0
Varėnos r. sav.,2008,3,0
Kauno apskritis,2008,3,1
Kauno m. sav.,2008,3,0
Jonavos r. sav.,2008,3,0
Kaišiadorių r. sav.,2008,3,0
Kauno r. sav.,2008,3,1
Kėdainių r. sav.,2008,3,0
Prienų r. sav.,2008,3,0
Raseinių r. sav.,2008,3,0
Klaipėdos apskritis,2008,3,0
Klaipėdos m. sav.,2008,3,0
Palangos m. sav.,2008,3,0
Klaipėdos r. sav.,2008,3,0
Kretingos r. sav.,2008,3,0
Skuodo r. sav.,2008,3,0
Šilutės r. sav.,2008,3,0
Marijampolės apskritis,2008,3,0
Marijampolės r. sav.,2008,3,0
Šakių r. sav.,2008,3,0
Vilkaviškio r. sav.,2008,3,0
Panevėžio apskritis,2008,3,3
Panevėžio m. sav.,2008,3,2
Biržų r. sav.,2008,3,0
Kupiškio r. sav.,2008,3,0
Panevėžio r. sav.,2008,3,1
Pasvalio r. sav.,2008,3,0
Rokiškio r. sav.,2008,3,0
Šiaulių apskritis,2008,3,1
Šiaulių m. sav.,2008,3,0
Akmenės r. sav.,2008,3,0
Joniškio r. sav.,2008,3,0
Kelmės r. sav.,2008,3,1
Radviliškio r. sav.,2008,3,0
Šiaulių r. sav.,2008,3,0
Tauragės apskritis,2008,3,0
Jurbarko r. sav.,2008,3,0
Šilalės r. sav.,2008,3,0
Tauragės r. sav.,2008,3,0
Telšių apskritis,2008,3,0
Mažeikių r. sav.,2008,3,0
Plungės r. sav.,2008,3,0
Telšių r. sav.,2008,3,0
Utenos apskritis,2008,3,3
Visagino sav.,2008,3,0
Anykščių r. sav.,2008,3,2
Ignalinos r. sav.,2008,3,0
Molėtų r. sav.,2008,3,0
Utenos r. sav.,2008,3,0
Zarasų r. sav.,2008,3,1
Vilniaus apskritis,2008,3,26
Vilniaus m. sav.,2008,3,23
Šalčininkų r. sav.,2008,3,0
Širvintų r. sav.,2008,3,0
Švenčionių r. sav.,2008,3,1
Ukmergės r. sav.,2008,3,0
Vilniaus r. sav.,2008,3,2
Trakų r. sav.,2008,3,0
Alytaus apskritis,2008,4,1
Alytaus m. sav.,2008,4,1
Druskininkų sav.,2008,4,0
Alytaus r. sav.,2008,4,0
Lazdijų r. sav.,2008,4,0
Varėnos r. sav.,2008,4,0
Kauno apskritis,2008,4,6
Kauno m. sav.,2008,4,5
Jonavos r. sav.,2008,4,0
Kaišiadorių r. sav.,2008,4,0
Kauno r. sav.,2008,4,1
Kėdainių r. sav.,2008,4,0
Prienų r. sav.,2008,4,0
Raseinių r. sav.,2008,4,0
Klaipėdos apskritis,2008,4,0
Klaipėdos m. sav.,2008,4,0
Palangos m. sav.,2008,4,0
Klaipėdos r. sav.,2008,4,0
Kretingos r. sav.,2008,4,0
Skuodo r. sav.,2008,4,0
Šilutės r. sav.,2008,4,0
Marijampolės apskritis,2008,4,0
Marijampolės r. sav.,2008,4,0
Šakių r. sav.,2008,4,0
Vilkaviškio r. sav.,2008,4,0
Panevėžio apskritis,2008,4,5
Panevėžio m. sav.,2008,4,5
Biržų r. sav.,2008,4,0
Kupiškio r. sav.,2008,4,0
Panevėžio r. sav.,2008,4,0
Pasvalio r. sav.,2008,4,0
Rokiškio r. sav.,2008,4,0
Šiaulių apskritis,2008,4,1
Šiaulių m. sav.,2008,4,0
Akmenės r. sav.,2008,4,0
Joniškio r. sav.,2008,4,0
Kelmės r. sav.,2008,4,1
Radviliškio r. sav.,2008,4,0
Šiaulių r. sav.,2008,4,0
Tauragės apskritis,2008,4,0
Jurbarko r. sav.,2008,4,0
Šilalės r. sav.,2008,4,0
Tauragės r. sav.,2008,4,0
Telšių apskritis,2008,4,1
Mažeikių r. sav.,2008,4,0
Plungės r. sav.,2008,4,0
Telšių r. sav.,2008,4,1
Utenos apskritis,2008,4,2
Visagino sav.,2008,4,0
Anykščių r. sav.,2008,4,0
Ignalinos r. sav.,2008,4,0
Molėtų r. sav.,2008,4,1
Utenos r. sav.,2008,4,0
Zarasų r. sav.,2008,4,1
Vilniaus apskritis,2008,4,9
Vilniaus m. sav.,2008,4,9
Šalčininkų r. sav.,2008,4,0
Širvintų r. sav.,2008,4,0
Švenčionių r. sav.,2008,4,0
Ukmergės r. sav.,2008,4,0
Vilniaus r. sav.,2008,4,0
Trakų r. sav.,2008,4,0
Alytaus apskritis,2008,5,3
Alytaus m. sav.,2008,5,2
Druskininkų sav.,2008,5,0
Alytaus r. sav.,2008,5,0
Lazdijų r. sav.,2008,5,1
Varėnos r. sav.,2008,5,0
Kauno apskritis,2008,5,15
Kauno m. sav.,2008,5,12
Jonavos r. sav.,2008,5,0
Kaišiadorių r. sav.,2008,5,1
Kauno r. sav.,2008,5,2
Kėdainių r. sav.,2008,5,0
Prienų r. sav.,2008,5,0
Raseinių r. sav.,2008,5,0
Klaipėdos apskritis,2008,5,2
Klaipėdos m. sav.,2008,5,0
Palangos m. sav.,2008,5,2
Klaipėdos r. sav.,2008,5,0
Kretingos r. sav.,2008,5,0
Skuodo r. sav.,2008,5,0
Šilutės r. sav.,2008,5,0
Marijampolės apskritis,2008,5,2
Marijampolės r. sav.,2008,5,0
Šakių r. sav.,2008,5,1
Vilkaviškio r. sav.,2008,5,1
Panevėžio apskritis,2008,5,8
Panevėžio m. sav.,2008,5,2
Biržų r. sav.,2008,5,0
Kupiškio r. sav.,2008,5,0
Panevėžio r. sav.,2008,5,3
Pasvalio r. sav.,2008,5,0
Rokiškio r. sav.,2008,5,3
Šiaulių apskritis,2008,5,6
Šiaulių m. sav.,2008,5,6
Akmenės r. sav.,2008,5,0
Joniškio r. sav.,2008,5,0
Kelmės r. sav.,2008,5,0
Radviliškio r. sav.,2008,5,0
Šiaulių r. sav.,2008,5,0
Tauragės apskritis,2008,5,1
Jurbarko r. sav.,2008,5,0
Šilalės r. sav.,2008,5,0
Tauragės r. sav.,2008,5,1
Telšių apskritis,2008,5,2
Mažeikių r. sav.,2008,5,2
Plungės r. sav.,2008,5,0
Telšių r. sav.,2008,5,0
Utenos apskritis,2008,5,4
Visagino sav.,2008,5,0
Anykščių r. sav.,2008,5,0
Ignalinos r. sav.,2008,5,0
Molėtų r. sav.,2008,5,0
Utenos r. sav.,2008,5,4
Zarasų r. sav.,2008,5,0
Vilniaus apskritis,2008,5,14
Vilniaus m. sav.,2008,5,11
Šalčininkų r. sav.,2008,5,0
Širvintų r. sav.,2008,5,0
Švenčionių r. sav.,2008,5,0
Ukmergės r. sav.,2008,5,1
Vilniaus r. sav.,2008,5,2
Trakų r. sav.,2008,5,0
Alytaus apskritis,2008,6,3
Alytaus m. sav.,2008,6,2
Druskininkų sav.,2008,6,0
Alytaus r. sav.,2008,6,1
Lazdijų r. sav.,2008,6,0
Varėnos r. sav.,2008,6,0
Kauno apskritis,2008,6,20
Kauno m. sav.,2008,6,12
Jonavos r. sav.,2008,6,2
Kaišiadorių r. sav.,2008,6,0
Kauno r. sav.,2008,6,4
Kėdainių r. sav.,2008,6,1
Prienų r. sav.,2008,6,1
Raseinių r. sav.,2008,6,0
Klaipėdos apskritis,2008,6,2
Klaipėdos m. sav.,2008,6,2
Palangos m. sav.,2008,6,0
Klaipėdos r. sav.,2008,6,0
Kretingos r. sav.,2008,6,0
Skuodo r. sav.,2008,6,0
Šilutės r. sav.,2008,6,0
Marijampolės apskritis,2008,6,1
Marijampolės r. sav.,2008,6,0
Šakių r. sav.,2008,6,0
Vilkaviškio r. sav.,2008,6,1
Panevėžio apskritis,2008,6,13
Panevėžio m. sav.,2008,6,1
Biržų r. sav.,2008,6,2
Kupiškio r. sav.,2008,6,0
Panevėžio r. sav.,2008,6,3
Pasvalio r. sav.,2008,6,1
Rokiškio r. sav.,2008,6,6
Šiaulių apskritis,2008,6,5
Šiaulių m. sav.,2008,6,1
Akmenės r. sav.,2008,6,0
Joniškio r. sav.,2008,6,0
Kelmės r. sav.,2008,6,2
Radviliškio r. sav.,2008,6,0
Šiaulių r. sav.,2008,6,0
Tauragės apskritis,2008,6,2
Jurbarko r. sav.,2008,6,0
Šilalės r. sav.,2008,6,0
Tauragės r. sav.,2008,6,2
Telšių apskritis,2008,6,5
Mažeikių r. sav.,2008,6,1
Plungės r. sav.,2008,6,0
Telšių r. sav.,2008,6,4
Utenos apskritis,2008,6,6
Visagino sav.,2008,6,0
Anykščių r. sav.,2008,6,0
Ignalinos r. sav.,2008,6,0
Molėtų r. sav.,2008,6,0
Utenos r. sav.,2008,6,6
Zarasų r. sav.,2008,6,0
Vilniaus apskritis,2008,6,49
Vilniaus m. sav.,2008,6,41
Šalčininkų r. sav.,2008,6,0
Širvintų r. sav.,2008,6,3
Švenčionių r. sav.,2008,6,0
Ukmergės r. sav.,2008,6,2
Vilniaus r. sav.,2008,6,3
Trakų r. sav.,2008,6,1
Alytaus apskritis,2008,7,2
Alytaus m. sav.,2008,7,0
Druskininkų sav.,2008,7,0
Alytaus r. sav.,2008,7,1
Lazdijų r. sav.,2008,7,1
Varėnos r. sav.,2008,7,0
Kauno apskritis,2008,7,44
Kauno m. sav.,2008,7,34
Jonavos r. sav.,2008,7,1
Kaišiadorių r. sav.,2008,7,0
Kauno r. sav.,2008,7,6
Kėdainių r. sav.,2008,7,3
Prienų r. sav.,2008,7,0
Raseinių r. sav.,2008,7,0
Klaipėdos apskritis,2008,7,3
Klaipėdos m. sav.,2008,7,1
Palangos m. sav.,2008,7,0
Klaipėdos r. sav.,2008,7,0
Kretingos r. sav.,2008,7,0
Skuodo r. sav.,2008,7,0
Šilutės r. sav.,2008,7,2
Marijampolės apskritis,2008,7,2
Marijampolės r. sav.,2008,7,2
Šakių r. sav.,2008,7,0
Vilkaviškio r. sav.,2008,7,0
Panevėžio apskritis,2008,7,17
Panevėžio m. sav.,2008,7,6
Biržų r. sav.,2008,7,0
Kupiškio r. sav.,2008,7,0
Panevėžio r. sav.,2008,7,3
Pasvalio r. sav.,2008,7,0
Rokiškio r. sav.,2008,7,8
Šiaulių apskritis,2008,7,9
Šiaulių m. sav.,2008,7,3
Akmenės r. sav.,2008,7,0
Joniškio r. sav.,2008,7,1
Kelmės r. sav.,2008,7,4
Radviliškio r. sav.,2008,7,1
Šiaulių r. sav.,2008,7,0
Tauragės apskritis,2008,7,5
Jurbarko r. sav.,2008,7,0
Šilalės r. sav.,2008,7,0
Tauragės r. sav.,2008,7,5
Telšių apskritis,2008,7,5
Mažeikių r. sav.,2008,7,0
Plungės r. sav.,2008,7,0
Telšių r. sav.,2008,7,5
Utenos apskritis,2008,7,3
Visagino sav.,2008,7,0
Anykščių r. sav.,2008,7,1
Ignalinos r. sav.,2008,7,1
Molėtų r. sav.,2008,7,0
Utenos r. sav.,2008,7,1
Zarasų r. sav.,2008,7,0
Vilniaus apskritis,2008,7,39
Vilniaus m. sav.,2008,7,28
Šalčininkų r. sav.,2008,7,0
Širvintų r. sav.,2008,7,3
Švenčionių r. sav.,2008,7,1
Ukmergės r. sav.,2008,7,3
Vilniaus r. sav.,2008,7,4
Trakų r. sav.,2008,7,6
Alytaus apskritis,2008,8,4
Alytaus m. sav.,2008,8,3
Druskininkų sav.,2008,8,0
Alytaus r. sav.,2008,8,1
Lazdijų r. sav.,2008,8,0
Varėnos r. sav.,2008,8,0
Kauno apskritis,2008,8,30
Kauno m. sav.,2008,8,22
Jonavos r. sav.,2008,8,3
Kaišiadorių r. sav.,2008,8,0
Kauno r. sav.,2008,8,2
Kėdainių r. sav.,2008,8,1
Prienų r. sav.,2008,8,2
Raseinių r. sav.,2008,8,0
Klaipėdos apskritis,2008,8,3
Klaipėdos m. sav.,2008,8,1
Palangos m. sav.,2008,8,1
Klaipėdos r. sav.,2008,8,1
Kretingos r. sav.,2008,8,0
Skuodo r. sav.,2008,8,0
Šilutės r. sav.,2008,8,0
Marijampolės apskritis,2008,8,6
Marijampolės r. sav.,2008,8,6
Šakių r. sav.,2008,8,0
Vilkaviškio r. sav.,2008,8,0
Panevėžio apskritis,2008,8,19
Panevėžio m. sav.,2008,8,10
Biržų r. sav.,2008,8,1
Kupiškio r. sav.,2008,8,0
Panevėžio r. sav.,2008,8,5
Pasvalio r. sav.,2008,8,0
Rokiškio r. sav.,2008,8,3
Šiaulių apskritis,2008,8,22
Šiaulių m. sav.,2008,8,16
Akmenės r. sav.,2008,8,0
Joniškio r. sav.,2008,8,0
Kelmės r. sav.,2008,8,1
Radviliškio r. sav.,2008,8,1
Šiaulių r. sav.,2008,8,2
Tauragės apskritis,2008,8,1
Jurbarko r. sav.,2008,8,0
Šilalės r. sav.,2008,8,0
Tauragės r. sav.,2008,8,1
Telšių apskritis,2008,8,7
Mažeikių r. sav.,2008,8,0
Plungės r. sav.,2008,8,4
Telšių r. sav.,2008,8,3
Utenos apskritis,2008,8,9
Visagino sav.,2008,8,0
Anykščių r. sav.,2008,8,3
Ignalinos r. sav.,2008,8,0
Molėtų r. sav.,2008,8,0
Utenos r. sav.,2008,8,6
Zarasų r. sav.,2008,8,0
Vilniaus apskritis,2008,8,63
Vilniaus m. sav.,2008,8,50
Šalčininkų r. sav.,2008,8,0
Širvintų r. sav.,2008,8,4
Švenčionių r. sav.,2008,8,2
Ukmergės r. sav.,2008,8,3
Vilniaus r. sav.,2008,8,4
Trakų r. sav.,2008,8,5
Alytaus apskritis,2008,9,10
Alytaus m. sav.,2008,9,2
Druskininkų sav.,2008,9,0
Alytaus r. sav.,2008,9,5
Lazdijų r. sav.,2008,9,1
Varėnos r. sav.,2008,9,2
Kauno apskritis,2008,9,54
Kauno m. sav.,2008,9,43
Jonavos r. sav.,2008,9,1
Kaišiadorių r. sav.,2008,9,0
Kauno r. sav.,2008,9,8
Kėdainių r. sav.,2008,9,2
Prienų r. sav.,2008,9,0
Raseinių r. sav.,2008,9,0
Klaipėdos apskritis,2008,9,7
Klaipėdos m. sav.,2008,9,5
Palangos m. sav.,2008,9,1
Klaipėdos r. sav.,2008,9,0
Kretingos r. sav.,2008,9,0
Skuodo r. sav.,2008,9,0
Šilutės r. sav.,2008,9,1
Marijampolės apskritis,2008,9,9
Marijampolės r. sav.,2008,9,5
Šakių r. sav.,2008,9,3
Vilkaviškio r. sav.,2008,9,1
Panevėžio apskritis,2008,9,34
Panevėžio m. sav.,2008,9,14
Biržų r. sav.,2008,9,0
Kupiškio r. sav.,2008,9,4
Panevėžio r. sav.,2008,9,6
Pasvalio r. sav.,2008,9,1
Rokiškio r. sav.,2008,9,9
Šiaulių apskritis,2008,9,13
Šiaulių m. sav.,2008,9,7
Akmenės r. sav.,2008,9,0
Joniškio r. sav.,2008,9,1
Kelmės r. sav.,2008,9,0
Radviliškio r. sav.,2008,9,1
Šiaulių r. sav.,2008,9,4
Tauragės apskritis,2008,9,5
Jurbarko r. sav.,2008,9,0
Šilalės r. sav.,2008,9,0
Tauragės r. sav.,2008,9,5
Telšių apskritis,2008,9,8
Mažeikių r. sav.,2008,9,2
Plungės r. sav.,2008,9,0
Telšių r. sav.,2008,9,6
Utenos apskritis,2008,9,7
Visagino sav.,2008,9,0
Anykščių r. sav.,2008,9,1
Ignalinos r. sav.,2008,9,2
Molėtų r. sav.,2008,9,1
Utenos r. sav.,2008,9,2
Zarasų r. sav.,2008,9,1
Vilniaus apskritis,2008,9,65
Vilniaus m. sav.,2008,9,54
Šalčininkų r. sav.,2008,9,1
Širvintų r. sav.,2008,9,5
Švenčionių r. sav.,2008,9,1
Ukmergės r. sav.,2008,9,2
Vilniaus r. sav.,2008,9,2
Trakų r. sav.,2008,9,3
Alytaus apskritis,2008,10,2
Alytaus m. sav.,2008,10,0
Druskininkų sav.,2008,10,1
Alytaus r. sav.,2008,10,1
Lazdijų r. sav.,2008,10,0
Varėnos r. sav.,2008,10,0
Kauno apskritis,2008,10,29
Kauno m. sav.,2008,10,17
Jonavos r. sav.,2008,10,1
Kaišiadorių r. sav.,2008,10,1
Kauno r. sav.,2008,10,3
Kėdainių r. sav.,2008,10,4
Prienų r. sav.,2008,10,1
Raseinių r. sav.,2008,10,2
Klaipėdos apskritis,2008,10,8
Klaipėdos m. sav.,2008,10,4
Palangos m. sav.,2008,10,0
Klaipėdos r. sav.,2008,10,0
Kretingos r. sav.,2008,10,1
Skuodo r. sav.,2008,10,1
Šilutės r. sav.,2008,10,2
Marijampolės apskritis,2008,10,3
Marijampolės r. sav.,2008,10,2
Šakių r. sav.,2008,10,1
Vilkaviškio r. sav.,2008,10,0
Panevėžio apskritis,2008,10,28
Panevėžio m. sav.,2008,10,11
Biržų r. sav.,2008,10,3
Kupiškio r. sav.,2008,10,2
Panevėžio r. sav.,2008,10,2
Pasvalio r. sav.,2008,10,0
Rokiškio r. sav.,2008,10,10
Šiaulių apskritis,2008,10,22
Šiaulių m. sav.,2008,10,9
Akmenės r. sav.,2008,10,0
Joniškio r. sav.,2008,10,2
Kelmės r. sav.,2008,10,4
Radviliškio r. sav.,2008,10,1
Šiaulių r. sav.,2008,10,2
Tauragės apskritis,2008,10,5
Jurbarko r. sav.,2008,10,0
Šilalės r. sav.,2008,10,0
Tauragės r. sav.,2008,10,5
Telšių apskritis,2008,10,8
Mažeikių r. sav.,2008,10,2
Plungės r. sav.,2008,10,5
Telšių r. sav.,2008,10,1
Utenos apskritis,2008,10,7
Visagino sav.,2008,10,0
Anykščių r. sav.,2008,10,2
Ignalinos r. sav.,2008,10,3
Molėtų r. sav.,2008,10,0
Utenos r. sav.,2008,10,2
Zarasų r. sav.,2008,10,0
Vilniaus apskritis,2008,10,56
Vilniaus m. sav.,2008,10,46
Šalčininkų r. sav.,2008,10,0
Širvintų r. sav.,2008,10,4
Švenčionių r. sav.,2008,10,2
Ukmergės r. sav.,2008,10,0
Vilniaus r. sav.,2008,10,4
Trakų r. sav.,2008,10,4
Alytaus apskritis,2008,11,2
Alytaus m. sav.,2008,11,1
Druskininkų sav.,2008,11,0
Alytaus r. sav.,2008,11,0
Lazdijų r. sav.,2008,11,1
Varėnos r. sav.,2008,11,0
Kauno apskritis,2008,11,19
Kauno m. sav.,2008,11,15
Jonavos r. sav.,2008,11,0
Kaišiadorių r. sav.,2008,11,0
Kauno r. sav.,2008,11,3
Kėdainių r. sav.,2008,11,1
Prienų r. sav.,2008,11,0
Raseinių r. sav.,2008,11,0
Klaipėdos apskritis,2008,11,8
Klaipėdos m. sav.,2008,11,0
Palangos m. sav.,2008,11,0
Klaipėdos r. sav.,2008,11,8
Kretingos r. sav.,2008,11,0
Skuodo r. sav.,2008,11,0
Šilutės r. sav.,2008,11,0
Marijampolės apskritis,2008,11,0
Marijampolės r. sav.,2008,11,0
Šakių r. sav.,2008,11,0
Vilkaviškio r. sav.,2008,11,0
Panevėžio apskritis,2008,11,24
Panevėžio m. sav.,2008,11,8
Biržų r. sav.,2008,11,3
Kupiškio r. sav.,2008,11,5
Panevėžio r. sav.,2008,11,3
Pasvalio r. sav.,2008,11,3
Rokiškio r. sav.,2008,11,2
Šiaulių apskritis,2008,11,9
Šiaulių m. sav.,2008,11,1
Akmenės r. sav.,2008,11,0
Joniškio r. sav.,2008,11,1
Kelmės r. sav.,2008,11,1
Radviliškio r. sav.,2008,11,0
Šiaulių r. sav.,2008,11,3
Tauragės apskritis,2008,11,6
Jurbarko r. sav.,2008,11,0
Šilalės r. sav.,2008,11,1
Tauragės r. sav.,2008,11,5
Telšių apskritis,2008,11,1
Mažeikių r. sav.,2008,11,0
Plungės r. sav.,2008,11,0
Telšių r. sav.,2008,11,1
Utenos apskritis,2008,11,5
Visagino sav.,2008,11,0
Anykščių r. sav.,2008,11,3
Ignalinos r. sav.,2008,11,0
Molėtų r. sav.,2008,11,0
Utenos r. sav.,2008,11,0
Zarasų r. sav.,2008,11,2
Vilniaus apskritis,2008,11,41
Vilniaus m. sav.,2008,11,33
Šalčininkų r. sav.,2008,11,0
Širvintų r. sav.,2008,11,0
Švenčionių r. sav.,2008,11,3
Ukmergės r. sav.,2008,11,1
Vilniaus r. sav.,2008,11,4
Trakų r. sav.,2008,11,0
Alytaus apskritis,2008,12,0
Alytaus m. sav.,2008,12,0
Druskininkų sav.,2008,12,0
Alytaus r. sav.,2008,12,0
Lazdijų r. sav.,2008,12,0
Varėnos r. sav.,2008,12,0
Kauno apskritis,2008,12,6
Kauno m. sav.,2008,12,4
Jonavos r. sav.,2008,12,0
Kaišiadorių r. sav.,2008,12,0
Kauno r. sav.,2008,12,1
Kėdainių r. sav.,2008,12,1
Prienų r. sav.,2008,12,0
Raseinių r. sav.,2008,12,0
Klaipėdos apskritis,2008,12,3
Klaipėdos m. sav.,2008,12,0
Palangos m. sav.,2008,12,0
Klaipėdos r. sav.,2008,12,2
Kretingos r. sav.,2008,12,1
Skuodo r. sav.,2008,12,0
Šilutės r. sav.,2008,12,0
Marijampolės apskritis,2008,12,4
Marijampolės r. sav.,2008,12,3
Šakių r. sav.,2008,12,0
Vilkaviškio r. sav.,2008,12,1
Panevėžio apskritis,2008,12,16
Panevėžio m. sav.,2008,12,5
Biržų r. sav.,2008,12,0
Kupiškio r. sav.,2008,12,1
Panevėžio r. sav.,2008,12,4
Pasvalio r. sav.,2008,12,1
Rokiškio r. sav.,2008,12,5
Šiaulių apskritis,2008,12,8
Šiaulių m. sav.,2008,12,3
Akmenės r. sav.,2008,12,0
Joniškio r. sav.,2008,12,0
Kelmės r. sav.,2008,12,1
Radviliškio r. sav.,2008,12,0
Šiaulių r. sav.,2008,12,4
Tauragės apskritis,2008,12,2
Jurbarko r. sav.,2008,12,0
Šilalės r. sav.,2008,12,0
Tauragės r. sav.,2008,12,2
Telšių apskritis,2008,12,3
Mažeikių r. sav.,2008,12,2
Plungės r. sav.,2008,12,0
Telšių r. sav.,2008,12,1
Utenos apskritis,2008,12,6
Visagino sav.,2008,12,0
Anykščių r. sav.,2008,12,0
Ignalinos r. sav.,2008,12,0
Molėtų r. sav.,2008,12,2
Utenos r. sav.,2008,12,2
Zarasų r. sav.,2008,12,2
Vilniaus apskritis,2008,12,17
Vilniaus m. sav.,2008,12,15
Šalčininkų r. sav.,2008,12,0
Širvintų r. sav.,2008,12,0
Švenčionių r. sav.,2008,12,1
Ukmergės r. sav.,2008,12,0
Vilniaus r. sav.,2008,12,1
Trakų r. sav.,2008,12,4
