name,year,month,infection
Tauragės r. sav.,2017,4,2
Tauragės apskritis,2017,4,3
Mažeikių r. sav.,2017,4,0
Plungės r. sav.,2017,4,1
Telšių r. sav.,2017,4,1
Telšių apskritis,2017,4,2
Anykščių r. sav.,2017,4,2
Ignalinos r. sav.,2017,4,1
Molėtų r. sav.,2017,4,0
Utenos r. sav.,2017,4,0
Visagino sav.,2017,4,0
Zarasų r. sav.,2017,4,0
Utenos apskritis,2017,4,3
Šalčininkų r. sav.,2017,4,0
Širvintų r. sav.,2017,4,0
Švenčionių r. sav.,2017,4,1
Trakų r. sav.,2017,4,2
Ukmergės r. sav.,2017,4,1
Vilniaus r. sav.,2017,4,1
Vilniaus m. sav.,2017,4,8
Vilniaus apskritis,2017,4,13
Alytaus r. sav.,2017,5,0
Alytaus m. sav.,2017,5,0
Druskininkų sav.,2017,5,0
Lazdijų r. sav.,2017,5,2
Varėnos r. sav.,2017,5,3
Alytaus apskritis,2017,5,5
Birštono sav.,2017,5,1
Jonavos r. sav.,2017,5,4
Kaišiadorių r. sav.,2017,5,1
Kauno m. sav.,2017,5,18
Kauno r. sav.,2017,5,3
Kėdainių r. sav.,2017,5,1
Prienų r. sav.,2017,5,0
Raseinių r. sav.,2017,5,1
Kauno apskritis,2017,5,29
Klaipėdos m. sav.,2017,5,5
Klaipėdos r. sav.,2017,5,2
Kretingos r. sav.,2017,5,3
Neringos sav.,2017,5,0
Palangos m. sav.,2017,5,0
Šilutės r. sav.,2017,5,1
Skuodo r. sav.,2017,5,1
Klaipėdos apskritis,2017,5,12
Marijampolės r. sav.,2017,5,0
Šakių r. sav.,2017,5,0
Vilkaviškio r. sav.,2017,5,0
Marijampolės apskritis,2017,5,0
Biržų r. sav.,2017,5,1
Kupiškio r. sav.,2017,5,1
Panevėžio r. sav.,2017,5,0
Panevėžio m. sav.,2017,5,7
Pasvalio r. sav.,2017,5,1
Rokiškio r. sav.,2017,5,0
Panevėžio apskritis,2017,5,10
Akmenės r. sav.,2017,5,1
Joniškio r. sav.,2017,5,1
Kelmės r. sav.,2017,5,0
Radviliškio r. sav.,2017,5,0
Šiaulių m. sav.,2017,5,5
Šiaulių r. sav.,2017,5,3
Šiaulių apskritis,2017,5,11
Jurbarko r. sav.,2017,5,0
Šilalės r. sav.,2017,5,0
Tauragės r. sav.,2017,5,2
Tauragės apskritis,2017,5,2
Mažeikių r. sav.,2017,5,1
Plungės r. sav.,2017,5,1
Telšių r. sav.,2017,5,1
Telšių apskritis,2017,5,3
Anykščių r. sav.,2017,5,5
Ignalinos r. sav.,2017,5,0
Molėtų r. sav.,2017,5,2
Utenos r. sav.,2017,5,2
Visagino sav.,2017,5,0
Zarasų r. sav.,2017,5,0
Utenos apskritis,2017,5,9
Šalčininkų r. sav.,2017,5,1
Širvintų r. sav.,2017,5,0
Švenčionių r. sav.,2017,5,4
Trakų r. sav.,2017,5,1
Ukmergės r. sav.,2017,5,1
Vilniaus r. sav.,2017,5,3
Vilniaus m. sav.,2017,5,22
Vilniaus apskritis,2017,5,32
Alytaus r. sav.,2017,6,0
Alytaus m. sav.,2017,6,2
Druskininkų sav.,2017,6,0
Lazdijų r. sav.,2017,6,1
Varėnos r. sav.,2017,6,1
Alytaus apskritis,2017,6,4
Birštono sav.,2017,6,0
Jonavos r. sav.,2017,6,0
Kaišiadorių r. sav.,2017,6,3
Kauno m. sav.,2017,6,40
Kauno r. sav.,2017,6,2
Kėdainių r. sav.,2017,6,2
Prienų r. sav.,2017,6,1
Raseinių r. sav.,2017,6,1
Kauno apskritis,2017,6,49
Klaipėdos m. sav.,2017,6,1
Klaipėdos r. sav.,2017,6,1
Kretingos r. sav.,2017,6,3
Neringos sav.,2017,6,0
Palangos m. sav.,2017,6,0
Šilutės r. sav.,2017,6,4
Skuodo r. sav.,2017,6,0
Klaipėdos apskritis,2017,6,9
Marijampolės r. sav.,2017,6,2
Šakių r. sav.,2017,6,2
Vilkaviškio r. sav.,2017,6,0
Marijampolės apskritis,2017,6,4
Biržų r. sav.,2017,6,0
Kupiškio r. sav.,2017,6,2
Panevėžio r. sav.,2017,6,3
Panevėžio m. sav.,2017,6,12
Pasvalio r. sav.,2017,6,0
Rokiškio r. sav.,2017,6,3
Panevėžio apskritis,2017,6,20
Akmenės r. sav.,2017,6,4
Joniškio r. sav.,2017,6,0
Kelmės r. sav.,2017,6,0
Radviliškio r. sav.,2017,6,3
Šiaulių m. sav.,2017,6,13
Šiaulių r. sav.,2017,6,2
Šiaulių apskritis,2017,6,22
Jurbarko r. sav.,2017,6,1
Šilalės r. sav.,2017,6,6
Tauragės r. sav.,2017,6,3
Tauragės apskritis,2017,6,10
Mažeikių r. sav.,2017,6,5
Plungės r. sav.,2017,6,2
Telšių r. sav.,2017,6,5
Telšių apskritis,2017,6,12
Anykščių r. sav.,2017,6,6
Ignalinos r. sav.,2017,6,0
Molėtų r. sav.,2017,6,4
Utenos r. sav.,2017,6,2
Visagino sav.,2017,6,0
Zarasų r. sav.,2017,6,1
Utenos apskritis,2017,6,13
Šalčininkų r. sav.,2017,6,0
Širvintų r. sav.,2017,6,1
Švenčionių r. sav.,2017,6,2
Trakų r. sav.,2017,6,2
Ukmergės r. sav.,2017,6,1
Vilniaus r. sav.,2017,6,5
Vilniaus m. sav.,2017,6,49
Vilniaus apskritis,2017,6,60
Alytaus r. sav.,2017,7,0
Alytaus m. sav.,2017,7,1
Druskininkų sav.,2017,7,2
Lazdijų r. sav.,2017,7,2
Varėnos r. sav.,2017,7,1
Alytaus apskritis,2017,7,6
Birštono sav.,2017,7,2
Jonavos r. sav.,2017,7,5
Kaišiadorių r. sav.,2017,7,5
Kauno m. sav.,2017,7,65
Kauno r. sav.,2017,7,14
Kėdainių r. sav.,2017,7,6
Prienų r. sav.,2017,7,0
Raseinių r. sav.,2017,7,4
Kauno apskritis,2017,7,101
Klaipėdos m. sav.,2017,7,8
Klaipėdos r. sav.,2017,7,2
Kretingos r. sav.,2017,7,2
Neringos sav.,2017,7,0
Palangos m. sav.,2017,7,2
Šilutės r. sav.,2017,7,1
Skuodo r. sav.,2017,7,3
Klaipėdos apskritis,2017,7,18
Marijampolės r. sav.,2017,7,5
Šakių r. sav.,2017,7,4
Vilkaviškio r. sav.,2017,7,1
Marijampolės apskritis,2017,7,10
Biržų r. sav.,2017,7,5
Kupiškio r. sav.,2017,7,2
Panevėžio r. sav.,2017,7,12
Panevėžio m. sav.,2017,7,18
Pasvalio r. sav.,2017,7,0
Rokiškio r. sav.,2017,7,8
Panevėžio apskritis,2017,7,45
Akmenės r. sav.,2017,7,3
Joniškio r. sav.,2017,7,0
Kelmės r. sav.,2017,7,1
Radviliškio r. sav.,2017,7,1
Šiaulių m. sav.,2017,7,10
Šiaulių r. sav.,2017,7,4
Šiaulių apskritis,2017,7,24
Jurbarko r. sav.,2017,7,0
Šilalės r. sav.,2017,7,1
Tauragės r. sav.,2017,7,3
Tauragės apskritis,2017,7,4
Mažeikių r. sav.,2017,7,5
Plungės r. sav.,2017,7,12
Telšių r. sav.,2017,7,6
Telšių apskritis,2017,7,23
Anykščių r. sav.,2017,7,4
Ignalinos r. sav.,2017,7,3
Molėtų r. sav.,2017,7,7
Utenos r. sav.,2017,7,1
Visagino sav.,2017,7,1
Zarasų r. sav.,2017,7,2
Utenos apskritis,2017,7,18
Šalčininkų r. sav.,2017,7,1
Širvintų r. sav.,2017,7,2
Švenčionių r. sav.,2017,7,4
Trakų r. sav.,2017,7,12
Ukmergės r. sav.,2017,7,6
Vilniaus r. sav.,2017,7,10
Vilniaus m. sav.,2017,7,100
Vilniaus apskritis,2017,7,135
Alytaus r. sav.,2017,8,1
Alytaus m. sav.,2017,8,2
Druskininkų sav.,2017,8,2
Lazdijų r. sav.,2017,8,3
Varėnos r. sav.,2017,8,12
Alytaus apskritis,2017,8,20
Birštono sav.,2017,8,2
Jonavos r. sav.,2017,8,9
Kaišiadorių r. sav.,2017,8,5
Kauno m. sav.,2017,8,71
Kauno r. sav.,2017,8,10
Kėdainių r. sav.,2017,8,5
Prienų r. sav.,2017,8,1
Raseinių r. sav.,2017,8,5
Kauno apskritis,2017,8,108
Klaipėdos m. sav.,2017,8,12
Klaipėdos r. sav.,2017,8,2
Kretingos r. sav.,2017,8,2
Neringos sav.,2017,8,0
Palangos m. sav.,2017,8,10
Šilutės r. sav.,2017,8,4
Skuodo r. sav.,2017,8,1
Klaipėdos apskritis,2017,8,31
Marijampolės r. sav.,2017,8,2
Šakių r. sav.,2017,8,5
Vilkaviškio r. sav.,2017,8,2
Marijampolės apskritis,2017,8,9
Biržų r. sav.,2017,8,12
Kupiškio r. sav.,2017,8,6
Panevėžio r. sav.,2017,8,13
Panevėžio m. sav.,2017,8,33
Pasvalio r. sav.,2017,8,0
Rokiškio r. sav.,2017,8,2
Panevėžio apskritis,2017,8,66
Akmenės r. sav.,2017,8,4
Joniškio r. sav.,2017,8,1
Kelmės r. sav.,2017,8,0
Radviliškio r. sav.,2017,8,7
Šiaulių m. sav.,2017,8,17
Šiaulių r. sav.,2017,8,4
Šiaulių apskritis,2017,8,37
Jurbarko r. sav.,2017,8,1
Šilalės r. sav.,2017,8,1
Tauragės r. sav.,2017,8,12
Tauragės apskritis,2017,8,14
Mažeikių r. sav.,2017,8,9
Plungės r. sav.,2017,8,7
Telšių r. sav.,2017,8,1
Telšių apskritis,2017,8,17
Anykščių r. sav.,2017,8,5
Ignalinos r. sav.,2017,8,2
Molėtų r. sav.,2017,8,10
Utenos r. sav.,2017,8,6
Visagino sav.,2017,8,4
Zarasų r. sav.,2017,8,9
Utenos apskritis,2017,8,36
Šalčininkų r. sav.,2017,8,2
Širvintų r. sav.,2017,8,3
Švenčionių r. sav.,2017,8,13
Trakų r. sav.,2017,8,5
Ukmergės r. sav.,2017,8,6
Vilniaus r. sav.,2017,8,13
Vilniaus m. sav.,2017,8,152
Vilniaus apskritis,2017,8,194
Alytaus r. sav.,2017,9,0
Alytaus m. sav.,2017,9,0
Druskininkų sav.,2017,9,0
Lazdijų r. sav.,2017,9,1
Varėnos r. sav.,2017,9,7
Alytaus apskritis,2017,9,8
Birštono sav.,2017,9,3
Jonavos r. sav.,2017,9,8
Kaišiadorių r. sav.,2017,9,6
Kauno m. sav.,2017,9,44
Kauno r. sav.,2017,9,16
Kėdainių r. sav.,2017,9,4
Prienų r. sav.,2017,9,1
Raseinių r. sav.,2017,9,4
Kauno apskritis,2017,9,86
Klaipėdos m. sav.,2017,9,9
Klaipėdos r. sav.,2017,9,4
Kretingos r. sav.,2017,9,3
Neringos sav.,2017,9,0
Palangos m. sav.,2017,9,1
Šilutės r. sav.,2017,9,2
Skuodo r. sav.,2017,9,0
Klaipėdos apskritis,2017,9,19
Marijampolės r. sav.,2017,9,11
Šakių r. sav.,2017,9,5
Vilkaviškio r. sav.,2017,9,2
Marijampolės apskritis,2017,9,18
Biržų r. sav.,2017,9,3
Kupiškio r. sav.,2017,9,8
Panevėžio r. sav.,2017,9,8
Panevėžio m. sav.,2017,9,29
Pasvalio r. sav.,2017,9,3
Rokiškio r. sav.,2017,9,2
Panevėžio apskritis,2017,9,53
Akmenės r. sav.,2017,9,0
Joniškio r. sav.,2017,9,1
Kelmės r. sav.,2017,9,2
Radviliškio r. sav.,2017,9,2
Šiaulių m. sav.,2017,9,18
Šiaulių r. sav.,2017,9,3
Šiaulių apskritis,2017,9,30
Jurbarko r. sav.,2017,9,2
Šilalės r. sav.,2017,9,7
Tauragės r. sav.,2017,9,10
Tauragės apskritis,2017,9,19
Mažeikių r. sav.,2017,9,12
Plungės r. sav.,2017,9,7
Telšių r. sav.,2017,9,3
Telšių apskritis,2017,9,22
Anykščių r. sav.,2017,9,5
Ignalinos r. sav.,2017,9,3
Molėtų r. sav.,2017,9,5
Utenos r. sav.,2017,9,1
Visagino sav.,2017,9,1
Zarasų r. sav.,2017,9,8
Utenos apskritis,2017,9,23
Šalčininkų r. sav.,2017,9,2
Širvintų r. sav.,2017,9,13
Švenčionių r. sav.,2017,9,10
Trakų r. sav.,2017,9,15
Ukmergės r. sav.,2017,9,14
Vilniaus r. sav.,2017,9,18
Vilniaus m. sav.,2017,9,109
Vilniaus apskritis,2017,9,181
Alytaus r. sav.,2017,10,0
Alytaus m. sav.,2017,10,0
Druskininkų sav.,2017,10,2
Lazdijų r. sav.,2017,10,2
Varėnos r. sav.,2017,10,14
Alytaus apskritis,2017,10,18
Birštono sav.,2017,10,1
Jonavos r. sav.,2017,10,5
Kaišiadorių r. sav.,2017,10,1
Kauno m. sav.,2017,10,66
Kauno r. sav.,2017,10,16
Kėdainių r. sav.,2017,10,9
Prienų r. sav.,2017,10,3
Raseinių r. sav.,2017,10,4
Kauno apskritis,2017,10,105
Klaipėdos m. sav.,2017,10,16
Klaipėdos r. sav.,2017,10,6
Kretingos r. sav.,2017,10,2
Neringos sav.,2017,10,0
Palangos m. sav.,2017,10,0
Šilutės r. sav.,2017,10,2
Skuodo r. sav.,2017,10,3
Klaipėdos apskritis,2017,10,29
Marijampolės r. sav.,2017,10,3
Šakių r. sav.,2017,10,2
Vilkaviškio r. sav.,2017,10,3
Marijampolės apskritis,2017,10,8
Biržų r. sav.,2017,10,4
Kupiškio r. sav.,2017,10,5
Panevėžio r. sav.,2017,10,9
Panevėžio m. sav.,2017,10,21
Pasvalio r. sav.,2017,10,1
Rokiškio r. sav.,2017,10,4
Panevėžio apskritis,2017,10,44
Akmenės r. sav.,2017,10,2
Joniškio r. sav.,2017,10,1
Kelmės r. sav.,2017,10,3
Radviliškio r. sav.,2017,10,5
Šiaulių m. sav.,2017,10,23
Šiaulių r. sav.,2017,10,3
Šiaulių apskritis,2017,10,41
Jurbarko r. sav.,2017,10,1
Šilalės r. sav.,2017,10,6
Tauragės r. sav.,2017,10,14
Tauragės apskritis,2017,10,21
Mažeikių r. sav.,2017,10,7
Plungės r. sav.,2017,10,16
Telšių r. sav.,2017,10,13
Telšių apskritis,2017,10,36
Anykščių r. sav.,2017,10,3
Ignalinos r. sav.,2017,10,4
Molėtų r. sav.,2017,10,4
Utenos r. sav.,2017,10,11
Visagino sav.,2017,10,0
Zarasų r. sav.,2017,10,6
Utenos apskritis,2017,10,28
Šalčininkų r. sav.,2017,10,1
Širvintų r. sav.,2017,10,3
Švenčionių r. sav.,2017,10,13
Trakų r. sav.,2017,10,5
Ukmergės r. sav.,2017,10,4
Vilniaus r. sav.,2017,10,17
Vilniaus m. sav.,2017,10,108
Vilniaus apskritis,2017,10,151
Alytaus r. sav.,2017,11,1
Alytaus m. sav.,2017,11,1
Druskininkų sav.,2017,11,1
Lazdijų r. sav.,2017,11,1
Varėnos r. sav.,2017,11,2
Alytaus apskritis,2017,11,6
Birštono sav.,2017,11,1
Jonavos r. sav.,2017,11,4
Kaišiadorių r. sav.,2017,11,3
Kauno m. sav.,2017,11,31
Kauno r. sav.,2017,11,10
Kėdainių r. sav.,2017,11,1
Prienų r. sav.,2017,11,3
Raseinių r. sav.,2017,11,0
Kauno apskritis,2017,11,53
Klaipėdos m. sav.,2017,11,11
Klaipėdos r. sav.,2017,11,4
Kretingos r. sav.,2017,11,1
Neringos sav.,2017,11,0
Palangos m. sav.,2017,11,1
Šilutės r. sav.,2017,11,1
Skuodo r. sav.,2017,11,3
Klaipėdos apskritis,2017,11,21
Marijampolės r. sav.,2017,11,2
Šakių r. sav.,2017,11,1
Vilkaviškio r. sav.,2017,11,3
Marijampolės apskritis,2017,11,6
Biržų r. sav.,2017,11,5
Kupiškio r. sav.,2017,11,1
Panevėžio r. sav.,2017,11,5
Panevėžio m. sav.,2017,11,34
Pasvalio r. sav.,2017,11,1
Rokiškio r. sav.,2017,11,2
Panevėžio apskritis,2017,11,48
Akmenės r. sav.,2017,11,2
Joniškio r. sav.,2017,11,2
Kelmės r. sav.,2017,11,2
Radviliškio r. sav.,2017,11,3
Šiaulių m. sav.,2017,11,7
Šiaulių r. sav.,2017,11,1
Šiaulių apskritis,2017,11,22
Jurbarko r. sav.,2017,11,3
Šilalės r. sav.,2017,11,4
Tauragės r. sav.,2017,11,13
Tauragės apskritis,2017,11,20
Mažeikių r. sav.,2017,11,6
Plungės r. sav.,2017,11,6
Telšių r. sav.,2017,11,11
Telšių apskritis,2017,11,23
Anykščių r. sav.,2017,11,3
Ignalinos r. sav.,2017,11,3
Molėtų r. sav.,2017,11,1
Utenos r. sav.,2017,11,10
Visagino sav.,2017,11,0
Zarasų r. sav.,2017,11,2
Utenos apskritis,2017,11,19
Šalčininkų r. sav.,2017,11,1
Širvintų r. sav.,2017,11,5
Švenčionių r. sav.,2017,11,2
Trakų r. sav.,2017,11,11
Ukmergės r. sav.,2017,11,14
Vilniaus r. sav.,2017,11,11
Vilniaus m. sav.,2017,11,62
Vilniaus apskritis,2017,11,106
Alytaus r. sav.,2017,12,0
Alytaus m. sav.,2017,12,0
Druskininkų sav.,2017,12,2
Lazdijų r. sav.,2017,12,0
Varėnos r. sav.,2017,12,1
Alytaus apskritis,2017,12,3
Birštono sav.,2017,12,1
Jonavos r. sav.,2017,12,2
Kaišiadorių r. sav.,2017,12,1
Kauno m. sav.,2017,12,21
Kauno r. sav.,2017,12,2
Kėdainių r. sav.,2017,12,1
Prienų r. sav.,2017,12,3
Raseinių r. sav.,2017,12,2
Kauno apskritis,2017,12,33
Klaipėdos m. sav.,2017,12,12
Klaipėdos r. sav.,2017,12,1
Kretingos r. sav.,2017,12,1
Neringos sav.,2017,12,0
Palangos m. sav.,2017,12,0
Šilutės r. sav.,2017,12,0
Skuodo r. sav.,2017,12,0
Klaipėdos apskritis,2017,12,14
Marijampolės r. sav.,2017,12,0
Šakių r. sav.,2017,12,2
Vilkaviškio r. sav.,2017,12,0
Marijampolės apskritis,2017,12,2
Biržų r. sav.,2017,12,4
Kupiškio r. sav.,2017,12,2
Panevėžio r. sav.,2017,12,4
Panevėžio m. sav.,2017,12,9
Pasvalio r. sav.,2017,12,0
Rokiškio r. sav.,2017,12,1
Panevėžio apskritis,2017,12,20
Akmenės r. sav.,2017,12,1
Joniškio r. sav.,2017,12,0
Kelmės r. sav.,2017,12,0
Radviliškio r. sav.,2017,12,0
Šiaulių m. sav.,2017,12,6
Šiaulių r. sav.,2017,12,1
Šiaulių apskritis,2017,12,11
Jurbarko r. sav.,2017,12,0
Šilalės r. sav.,2017,12,5
Tauragės r. sav.,2017,12,2
Tauragės apskritis,2017,12,7
Mažeikių r. sav.,2017,12,0
Plungės r. sav.,2017,12,4
Telšių r. sav.,2017,12,4
Telšių apskritis,2017,12,8
Anykščių r. sav.,2017,12,2
Ignalinos r. sav.,2017,12,5
Molėtų r. sav.,2017,12,1
Utenos r. sav.,2017,12,0
Visagino sav.,2017,12,0
Zarasų r. sav.,2017,12,1
Utenos apskritis,2017,12,9
Šalčininkų r. sav.,2017,12,1
Širvintų r. sav.,2017,12,2
Švenčionių r. sav.,2017,12,0
Trakų r. sav.,2017,12,1
Ukmergės r. sav.,2017,12,2
Vilniaus r. sav.,2017,12,8
Vilniaus m. sav.,2017,12,28
Vilniaus apskritis,2017,12,42
