name,year,month,infections
Marijampolės apskritis,2005,6,4
Marijampolės r.,2005,6,2
Šakių r.,2005,6,1
Vilkaviškio r.,2005,6,1
Panevėžio apskritis,2005,6,4
Panevėžys,2005,6,2
Biržų r.,2005,6,0
Kupiškio r.,2005,6,0
Panevėžio r.,2005,6,2
Pasvalio r.,2005,6,0
Rokiškio r.,2005,6,0
Šiaulių apskritis,2005,6,2
Šiauliai,2005,6,1
Akmenės r.,2005,6,0
Joniškio r.,2005,6,0
Kelmės r.,2005,6,1
Radviliškio r.,2005,6,0
Šiaulių r.,2005,6,0
Tauragės apskritis,2005,6,4
Jurbarko r.,2005,6,0
Šilalės r.,2005,6,0
Tauragės r.,2005,6,4
Telšių apskritis,2005,6,7
Mažeikių r.,2005,6,0
Plungės r.,2005,6,4
Telšių r.,2005,6,3
Utenos apskritis,2005,6,6
Visaginas,2005,6,0
Anykščių r.,2005,6,0
Ignalinos r.,2005,6,0
Molėtų r.,2005,6,0
Utenos r.,2005,6,6
Zarasų r.,2005,6,0
Vilniaus apskritis,2005,6,13
Vilnius,2005,6,12
Šalčininkų r.,2005,6,0
Širvintų r.,2005,6,0
Švenčionių r.,2005,6,0
Ukmergės r.,2005,6,1
Vilniaus r.,2005,6,1
Trakų r.,2005,6,0
Alytaus apskritis,2005,7,4
Alytus,2005,7,1
Druskininkai,2005,7,0
Alytaus r.,2005,7,0
Lazdijų r.,2005,7,3
Varėnos r.,2005,7,0
Kauno apskritis,2005,7,50
Kaunas,2005,7,38
Jonavos r.,2005,7,2
Kaišiadorių r.,2005,7,2
Kauno r.,2005,7,3
Kėdainių r.,2005,7,2
Prienų r.,2005,7,0
Raseinių r.,2005,7,3
Klaipėdos apskritis,2005,7,6
Klaipėda,2005,7,1
Palanga,2005,7,0
Klaipėdos r.,2005,7,1
Kretingos r.,2005,7,4
Skuodo r.,2005,7,0
Šilutės r.,2005,7,0
Marijampolės apskritis,2005,7,1
Marijampolės r.,2005,7,0
Šakių r.,2005,7,1
Vilkaviškio r.,2005,7,0
Panevėžio apskritis,2005,7,16
Panevėžys,2005,7,10
Biržų r.,2005,7,1
Kupiškio r.,2005,7,0
Panevėžio r.,2005,7,2
Pasvalio r.,2005,7,0
Rokiškio r.,2005,7,3
Šiaulių apskritis,2005,7,10
Šiauliai,2005,7,4
Akmenės r.,2005,7,0
Joniškio r.,2005,7,0
Kelmės r.,2005,7,1
Radviliškio r.,2005,7,0
Šiaulių r.,2005,7,5
Tauragės apskritis,2005,7,7
Jurbarko r.,2005,7,0
Šilalės r.,2005,7,0
Tauragės r.,2005,7,7
Telšių apskritis,2005,7,8
Mažeikių r.,2005,7,1
Plungės r.,2005,7,3
Telšių r.,2005,7,4
Utenos apskritis,2005,7,10
Visaginas,2005,7,2
Anykščių r.,2005,7,2
Ignalinos r.,2005,7,0
Molėtų r.,2005,7,0
Utenos r.,2005,7,5
Zarasų r.,2005,7,1
Vilniaus apskritis,2005,7,17
Vilnius,2005,7,16
Šalčininkų r.,2005,7,0
Širvintų r.,2005,7,1
Švenčionių r.,2005,7,0
Ukmergės r.,2005,7,0
Vilniaus r.,2005,7,2
Trakų r.,2005,7,1
Alytaus apskritis,2005,8,3
Alytus,2005,8,2
Druskininkai,2005,8,0
Alytaus r.,2005,8,0
Lazdijų r.,2005,8,1
Varėnos r.,2005,8,0
Kauno apskritis,2005,8,57
Kaunas,2005,8,45
Jonavos r.,2005,8,4
Kaišiadorių r.,2005,8,3
Kauno r.,2005,8,2
Kėdainių r.,2005,8,1
Prienų r.,2005,8,1
Raseinių r.,2005,8,1
Klaipėdos apskritis,2005,8,12
Klaipėda,2005,8,0
Palanga,2005,8,3
Klaipėdos r.,2005,8,3
Kretingos r.,2005,8,2
Skuodo r.,2005,8,0
Šilutės r.,2005,8,4
Marijampolės apskritis,2005,8,4
Marijampolės r.,2005,8,0
Šakių r.,2005,8,2
Vilkaviškio r.,2005,8,2
Panevėžio apskritis,2005,8,25
Panevėžys,2005,8,12
Biržų r.,2005,8,0
Kupiškio r.,2005,8,4
Panevėžio r.,2005,8,7
Pasvalio r.,2005,8,1
Rokiškio r.,2005,8,1
Šiaulių apskritis,2005,8,5
Šiauliai,2005,8,3
Akmenės r.,2005,8,0
Joniškio r.,2005,8,0
Kelmės r.,2005,8,2
Radviliškio r.,2005,8,0
Šiaulių r.,2005,8,0
Tauragės apskritis,2005,8,8
Jurbarko r.,2005,8,0
Šilalės r.,2005,8,2
Tauragės r.,2005,8,6
Telšių apskritis,2005,8,6
Mažeikių r.,2005,8,0
Plungės r.,2005,8,0
Telšių r.,2005,8,6
Utenos apskritis,2005,8,3
Visaginas,2005,8,0
Anykščių r.,2005,8,1
Ignalinos r.,2005,8,1
Molėtų r.,2005,8,0
Utenos r.,2005,8,1
Zarasų r.,2005,8,0
Vilniaus apskritis,2005,8,47
Vilnius,2005,8,43
Šalčininkų r.,2005,8,0
Širvintų r.,2005,8,0
Švenčionių r.,2005,8,2
Ukmergės r.,2005,8,2
Vilniaus r.,2005,8,4
Trakų r.,2005,8,1
Alytaus apskritis,2005,9,3
Alytus,2005,9,1
Druskininkai,2005,9,0
Alytaus r.,2005,9,1
Lazdijų r.,2005,9,1
Varėnos r.,2005,9,0
Kauno apskritis,2005,9,80
Kaunas,2005,9,49
Jonavos r.,2005,9,3
Kaišiadorių r.,2005,9,7
Kauno r.,2005,9,10
Kėdainių r.,2005,9,3
Prienų r.,2005,9,2
Raseinių r.,2005,9,6
Klaipėdos apskritis,2005,9,10
Klaipėda,2005,9,4
Palanga,2005,9,1
Klaipėdos r.,2005,9,2
Kretingos r.,2005,9,1
Skuodo r.,2005,9,0
Šilutės r.,2005,9,2
Marijampolės apskritis,2005,9,6
Marijampolės r.,2005,9,0
Šakių r.,2005,9,0
Vilkaviškio r.,2005,9,6
Panevėžio apskritis,2005,9,47
Panevėžys,2005,9,24
Biržų r.,2005,9,0
Kupiškio r.,2005,9,6
Panevėžio r.,2005,9,7
Pasvalio r.,2005,9,2
Rokiškio r.,2005,9,8
Šiaulių apskritis,2005,9,20
Šiauliai,2005,9,13
Akmenės r.,2005,9,1
Alytaus apskritis,2005,10,2
Alytus,2005,10,1
Druskininkai,2005,10,0
Alytaus r.,2005,10,1
Lazdijų r.,2005,10,0
Varėnos r.,2005,10,0
Kauno apskritis,2005,10,49
Kaunas,2005,10,32
Jonavos r.,2005,10,3
Kaišiadorių r.,2005,10,2
Kauno r.,2005,10,8
Kėdainių r.,2005,10,1
Prienų r.,2005,10,2
Raseinių r.,2005,10,1
Klaipėdos apskritis,2005,10,6
Klaipėda,2005,10,0
Palanga,2005,10,3
Klaipėdos r.,2005,10,0
Kretingos r.,2005,10,2
Skuodo r.,2005,10,0
Šilutės r.,2005,10,1
Marijampolės apskritis,2005,10,8
Marijampolės r.,2005,10,2
Šakių r.,2005,10,0
Vilkaviškio r.,2005,10,6
Panevėžio apskritis,2005,10,25
Panevėžys,2005,10,11
Biržų r.,2005,10,1
Kupiškio r.,2005,10,3
Panevėžio r.,2005,10,6
Pasvalio r.,2005,10,1
Rokiškio r.,2005,10,3
Šiaulių apskritis,2005,10,12
Šiauliai,2005,10,5
Akmenės r.,2005,10,0
Joniškio r.,2005,10,2
Kelmės r.,2005,10,1
Radviliškio r.,2005,10,1
Šiaulių r.,2005,10,2
Tauragės apskritis,2005,10,6
Jurbarko r.,2005,10,0
Šilalės r.,2005,10,0
Tauragės r.,2005,10,6
Telšių apskritis,2005,10,7
Mažeikių r.,2005,10,1
Plungės r.,2005,10,0
Telšių r.,2005,10,6
Utenos apskritis,2005,10,7
Visaginas,2005,10,0
Anykščių r.,2005,10,0
Ignalinos r.,2005,10,1
Molėtų r.,2005,10,0
Utenos r.,2005,10,4
Zarasų r.,2005,10,2
Vilniaus apskritis,2005,10,73
Vilnius,2005,10,71
Šalčininkų r.,2005,10,0
Širvintų r.,2005,10,0
Švenčionių r.,2005,10,0
Ukmergės r.,2005,10,2
Vilniaus r.,2005,10,0
Trakų r.,2005,10,4
Alytaus apskritis,2005,11,3
Alytus,2005,11,0
Druskininkai,2005,11,0
Alytaus r.,2005,11,2
Lazdijų r.,2005,11,1
Varėnos r.,2005,11,0
Kauno apskritis,2005,11,21
Kaunas,2005,11,12
Jonavos r.,2005,11,2
Kaišiadorių r.,2005,11,0
Kauno r.,2005,11,3
Kėdainių r.,2005,11,1
Prienų r.,2005,11,2
Raseinių r.,2005,11,1
Klaipėdos apskritis,2005,11,7
Klaipėda,2005,11,2
Palanga,2005,11,1
Klaipėdos r.,2005,11,1
Kretingos r.,2005,11,0
Skuodo r.,2005,11,1
Šilutės r.,2005,11,2
Marijampolės apskritis,2005,11,3
Marijampolės r.,2005,11,0
Šakių r.,2005,11,2
Vilkaviškio r.,2005,11,1
Panevėžio apskritis,2005,11,11
Panevėžys,2005,11,6
Biržų r.,2005,11,0
Kupiškio r.,2005,11,0
Panevėžio r.,2005,11,3
Pasvalio r.,2005,11,0
Rokiškio r.,2005,11,2
Šiaulių apskritis,2005,11,11
Šiauliai,2005,11,6
Akmenės r.,2005,11,0
Joniškio r.,2005,11,1
Kelmės r.,2005,11,1
Radviliškio r.,2005,11,1
Šiaulių r.,2005,11,2
Tauragės apskritis,2005,11,3
Jurbarko r.,2005,11,0
Šilalės r.,2005,11,1
Tauragės r.,2005,11,2
Telšių apskritis,2005,11,5
Mažeikių r.,2005,11,1
Plungės r.,2005,11,0
Telšių r.,2005,11,4
Utenos apskritis,2005,11,8
Visaginas,2005,11,2
Anykščių r.,2005,11,2
Ignalinos r.,2005,11,0
Molėtų r.,2005,11,0
Utenos r.,2005,11,3
Zarasų r.,2005,11,1
Vilniaus apskritis,2005,11,31
Vilnius,2005,11,31
Šalčininkų r.,2005,11,0
Širvintų r.,2005,11,0
Švenčionių r.,2005,11,0
Ukmergės r.,2005,11,0
Vilniaus r.,2005,11,3
Trakų r.,2005,11,3
Alytaus apskritis,2005,12,0
Alytus,2005,12,0
Druskininkai,2005,12,0
Alytaus r.,2005,12,0
Lazdijų r.,2005,12,0
Varėnos r.,2005,12,0
Kauno apskritis,2005,12,13
Kaunas,2005,12,12
Jonavos r.,2005,12,0
Kaišiadorių r.,2005,12,0
Kauno r.,2005,12,0
Kėdainių r.,2005,12,0
Prienų r.,2005,12,0
Raseinių r.,2005,12,1
Klaipėdos apskritis,2005,12,0
Klaipėda,2005,12,0
Palanga,2005,12,0
Klaipėdos r.,2005,12,0
Kretingos r.,2005,12,0
Skuodo r.,2005,12,0
Šilutės r.,2005,12,0
Marijampolės apskritis,2005,12,0
Marijampolės r.,2005,12,0
Šakių r.,2005,12,0
Vilkaviškio r.,2005,12,0
Panevėžio apskritis,2005,12,2
Panevėžys,2005,12,1
Biržų r.,2005,12,0
Kupiškio r.,2005,12,0
Panevėžio r.,2005,12,1
Pasvalio r.,2005,12,0
Rokiškio r.,2005,12,0
Šiaulių apskritis,2005,12,5
Šiauliai,2005,12,3
Akmenės r.,2005,12,0
Joniškio r.,2005,12,0
Kelmės r.,2005,12,0
Radviliškio r.,2005,12,0
Šiaulių r.,2005,12,1
Tauragės apskritis,2005,12,2
Jurbarko r.,2005,12,1
Šilalės r.,2005,12,0
Tauragės r.,2005,12,1
Telšių apskritis,2005,12,0
Mažeikių r.,2005,12,0
Plungės r.,2005,12,0
Telšių r.,2005,12,0
Utenos apskritis,2005,12,1
Visaginas,2005,12,0
Anykščių r.,2005,12,0
Ignalinos r.,2005,12,0
Molėtų r.,2005,12,1
Utenos r.,2005,12,0
Zarasų r.,2005,12,0
Vilniaus apskritis,2005,12,15
Vilnius,2005,12,12
Šalčininkų r.,2005,12,0
Širvintų r.,2005,12,2
Švenčionių r.,2005,12,1
Ukmergės r.,2005,12,0
Vilniaus r.,2005,12,2
Trakų r.,2005,12,2
