name,year,month,infections
Marijampolės r.,2013,4,0
Šakių r.,2013,4,0
Vilkaviškio r.,2013,4,0
Marijampolės apskritis,2013,4,0
Biržų r.,2013,4,0
Kupiškio r.,2013,4,0
Panevėžio r.,2013,4,0
Panevėžys,2013,4,0
Pasvalio r.,2013,4,1
Rokiškio r.,2013,4,0
Panevėžio apskritis,2013,4,1
Akmenės r.,2013,4,0
Joniškio r.,2013,4,0
Kelmės r.,2013,4,0
Radviliškio r.,2013,4,0
Šiauliai,2013,4,0
Šiaulių r.,2013,4,0
Šiaulių apskritis,2013,4,0
Jurbarko r.,2013,4,0
Šilalės r.,2013,4,0
Tauragės r.,2013,4,1
Tauragės apskritis,2013,4,1
Mažeikių r.,2013,4,1
Plungės r.,2013,4,0
Telšių r.,2013,4,0
Telšių apskritis,2013,4,1
Anykščių r.,2013,4,1
Ignalinos r.,2013,4,0
Molėtų r.,2013,4,0
Utenos r.,2013,4,0
Visaginas,2013,4,0
Zarasų r.,2013,4,0
Utenos apskritis,2013,4,1
Šalčininkų r.,2013,4,0
Širvintų r.,2013,4,1
Švenčionių r.,2013,4,1
Trakų r.,2013,4,2
Ukmergės r.,2013,4,0
Vilniaus r.,2013,4,3
Vilnius,2013,4,8
Vilniaus apskritis,2013,4,15
Alytaus r.,2013,5,0
Alytus,2013,5,0
Druskininkai,2013,5,0
Lazdyjų r.,2013,5,0
Varėnos r.,2013,5,0
Alytaus apskritis,2013,5,0
Birštonas,2013,5,0
Jonavos r.,2013,5,2
Kaišiadorių r.,2013,5,1
Kaunas,2013,5,14
Kauno r.,2013,5,5
Kėdainių r.,2013,5,2
Prienų r.,2013,5,2
Raseinių r.,2013,5,2
Kauno apskritis,2013,5,28
Klaipėda,2013,5,1
Klaipėdos r.,2013,5,1
Kretingos r.,2013,5,0
Neringa,2013,5,0
Palanga,2013,5,0
Šilutės r.,2013,5,0
Skuodo r.,2013,5,1
Klaipėdos apskritis,2013,5,3
Marijampolės r.,2013,5,2
Šakių r.,2013,5,0
Vilkaviškio r.,2013,5,0
Marijampolės apskritis,2013,5,2
Biržų r.,2013,5,0
Kupiškio r.,2013,5,1
Panevėžio r.,2013,5,1
Panevėžys,2013,5,1
Pasvalio r.,2013,5,0
Rokiškio r.,2013,5,1
Panevėžio apskritis,2013,5,4
Akmenės r.,2013,5,0
Joniškio r.,2013,5,0
Kelmės r.,2013,5,1
Radviliškio r.,2013,5,1
Šiauliai,2013,5,2
Šiaulių r.,2013,5,0
Šiaulių apskritis,2013,5,4
Jurbarko r.,2013,5,0
Šilalės r.,2013,5,0
Tauragės r.,2013,5,2
Tauragės apskritis,2013,5,2
Mažeikių r.,2013,5,1
Plungės r.,2013,5,0
Telšių r.,2013,5,1
Telšių apskritis,2013,5,2
Anykščių r.,2013,5,0
Ignalinos r.,2013,5,0
Molėtų r.,2013,5,0
Utenos r.,2013,5,0
Visaginas,2013,5,0
Zarasų r.,2013,5,2
Utenos apskritis,2013,5,2
Šalčininkų r.,2013,5,0
Širvintų r.,2013,5,0
Švenčionių r.,2013,5,0
Trakų r.,2013,5,1
Ukmergės r.,2013,5,2
Vilniaus r.,2013,5,4
Vilnius,2013,5,14
Vilniaus apskritis,2013,5,21
Alytaus r.,2013,6,1
Alytus,2013,6,2
Druskininkai,2013,6,0
Lazdyjų r.,2013,6,0
Varėnos r.,2013,6,0
Alytaus apskritis,2013,6,3
Birštonas,2013,6,1
Jonavos r.,2013,6,7
Kaišiadorių r.,2013,6,4
Kaunas,2013,6,37
Kauno r.,2013,6,11
Kėdainių r.,2013,6,5
Prienų r.,2013,6,1
Raseinių r.,2013,6,2
Kauno apskritis,2013,6,68
Klaipėda,2013,6,2
Klaipėdos r.,2013,6,1
Kretingos r.,2013,6,1
Neringa,2013,6,0
Palanga,2013,6,1
Šilutės r.,2013,6,2
Skuodo r.,2013,6,0
Klaipėdos apskritis,2013,6,7
Marijampolės r.,2013,6,0
Šakių r.,2013,6,0
Vilkaviškio r.,2013,6,0
Marijampolės apskritis,2013,6,0
Biržų r.,2013,6,2
Kupiškio r.,2013,6,3
Panevėžio r.,2013,6,2
Panevėžys,2013,6,3
Pasvalio r.,2013,6,0
Rokiškio r.,2013,6,6
Panevėžio apskritis,2013,6,16
Akmenės r.,2013,6,0
Joniškio r.,2013,6,0
Kelmės r.,2013,6,3
Radviliškio r.,2013,6,0
Šiauliai,2013,6,7
Šiaulių r.,2013,6,1
Šiaulių apskritis,2013,6,11
Jurbarko r.,2013,6,1
Šilalės r.,2013,6,1
Tauragės r.,2013,6,5
Tauragės apskritis,2013,6,7
Mažeikių r.,2013,6,0
Plungės r.,2013,6,0
Telšių r.,2013,6,6
Telšių apskritis,2013,6,6
Anykščių r.,2013,6,0
Ignalinos r.,2013,6,0
Molėtų r.,2013,6,1
Utenos r.,2013,6,2
Visaginas,2013,6,0
Zarasų r.,2013,6,1
Utenos apskritis,2013,6,4
Šalčininkų r.,2013,6,1
Širvintų r.,2013,6,0
Švenčionių r.,2013,6,1
Trakų r.,2013,6,5
Ukmergės r.,2013,6,2
Vilniaus r.,2013,6,13
Vilnius,2013,6,78
Vilniaus apskritis,2013,6,100
Alytaus r.,2013,7,0
Alytus,2013,7,0
Druskininkai,2013,7,2
Lazdyjų r.,2013,7,2
Varėnos r.,2013,7,1
Alytaus apskritis,2013,7,5
Birštonas,2013,7,0
Jonavos r.,2013,7,6
Kaišiadorių r.,2013,7,3
Kaunas,2013,7,66
Kauno r.,2013,7,16
Kėdainių r.,2013,7,0
Prienų r.,2013,7,1
Raseinių r.,2013,7,7
Kauno apskritis,2013,7,99
Klaipėda,2013,7,9
Klaipėdos r.,2013,7,3
Kretingos r.,2013,7,4
Neringa,2013,7,0
Palanga,2013,7,5
Šilutės r.,2013,7,4
Skuodo r.,2013,7,0
Klaipėdos apskritis,2013,7,25
Marijampolės r.,2013,7,3
Šakių r.,2013,7,1
Vilkaviškio r.,2013,7,0
Marijampolės apskritis,2013,7,4
Biržų r.,2013,7,1
Kupiškio r.,2013,7,3
Panevėžio r.,2013,7,4
Panevėžys,2013,7,18
Pasvalio r.,2013,7,1
Rokiškio r.,2013,7,10
Panevėžio apskritis,2013,7,37
Akmenės r.,2013,7,0
Joniškio r.,2013,7,1
Kelmės r.,2013,7,1
Radviliškio r.,2013,7,0
Šiauliai,2013,7,17
Šiaulių r.,2013,7,3
Šiaulių apskritis,2013,7,26
Jurbarko r.,2013,7,1
Šilalės r.,2013,7,0
Tauragės r.,2013,7,1
Tauragės apskritis,2013,7,2
Mažeikių r.,2013,7,1
Plungės r.,2013,7,2
Telšių r.,2013,7,15
Telšių apskritis,2013,7,18
Anykščių r.,2013,7,6
Ignalinos r.,2013,7,2
Molėtų r.,2013,7,3
Utenos r.,2013,7,4
Visaginas,2013,7,1
Zarasų r.,2013,7,3
Utenos apskritis,2013,7,19
Šalčininkų r.,2013,7,1
Širvintų r.,2013,7,1
Švenčionių r.,2013,7,3
Trakų r.,2013,7,7
Ukmergės r.,2013,7,7
Vilniaus r.,2013,7,8
Vilnius,2013,7,111
Vilniaus apskritis,2013,7,138
Alytaus r.,2013,8,0
Alytus,2013,8,1
Druskininkai,2013,8,0
Lazdyjų r.,2013,8,0
Varėnos r.,2013,8,0
Alytaus apskritis,2013,8,1
Birštonas,2013,8,1
Jonavos r.,2013,8,15
Kaišiadorių r.,2013,8,10
Kaunas,2013,8,87
Kauno r.,2013,8,17
Kėdainių r.,2013,8,5
Prienų r.,2013,8,1
Raseinių r.,2013,8,5
Kauno apskritis,2013,8,141
Klaipėda,2013,8,13
Klaipėdos r.,2013,8,4
Kretingos r.,2013,8,6
Neringa,2013,8,0
Palanga,2013,8,2
Šilutės r.,2013,8,0
Skuodo r.,2013,8,0
Klaipėdos apskritis,2013,8,25
Marijampolės r.,2013,8,2
Šakių r.,2013,8,2
Vilkaviškio r.,2013,8,1
Marijampolės apskritis,2013,8,5
Biržų r.,2013,8,0
Kupiškio r.,2013,8,3
Panevėžio r.,2013,8,1
Panevėžys,2013,8,12
Pasvalio r.,2013,8,2
Rokiškio r.,2013,8,8
Panevėžio apskritis,2013,8,26
Akmenės r.,2013,8,1
Joniškio r.,2013,8,0
Kelmės r.,2013,8,5
Radviliškio r.,2013,8,9
Šiauliai,2013,8,19
Šiaulių r.,2013,8,8
Šiaulių apskritis,2013,8,43
Jurbarko r.,2013,8,0
Šilalės r.,2013,8,3
Tauragės r.,2013,8,13
Tauragės apskritis,2013,8,16
Mažeikių r.,2013,8,2
Plungės r.,2013,8,14
Telšių r.,2013,8,9
Telšių apskritis,2013,8,25
Anykščių r.,2013,8,7
Ignalinos r.,2013,8,3
Molėtų r.,2013,8,0
Utenos r.,2013,8,4
Visaginas,2013,8,0
Zarasų r.,2013,8,0
Utenos apskritis,2013,8,14
Šalčininkų r.,2013,8,1
Širvintų r.,2013,8,2
Švenčionių r.,2013,8,7
Trakų r.,2013,8,11
Ukmergės r.,2013,8,10
Vilniaus r.,2013,8,11
Vilnius,2013,8,164
Vilniaus apskritis,2013,8,206
Alytaus r.,2013,9,0
Alytus,2013,9,1
Druskininkai,2013,9,0
Lazdyjų r.,2013,9,1
Varėnos r.,2013,9,1
Alytaus apskritis,2013,9,3
Birštonas,2013,9,2
Jonavos r.,2013,9,12
Kaišiadorių r.,2013,9,5
Kaunas,2013,9,78
Kauno r.,2013,9,21
Kėdainių r.,2013,9,8
Prienų r.,2013,9,2
Raseinių r.,2013,9,4
Kauno apskritis,2013,9,132
Klaipėda,2013,9,16
Klaipėdos r.,2013,9,8
Kretingos r.,2013,9,13
Neringa,2013,9,0
Palanga,2013,9,6
Šilutės r.,2013,9,1
Skuodo r.,2013,9,1
Klaipėdos apskritis,2013,9,45
Marijampolės r.,2013,9,10
Šakių r.,2013,9,1
Vilkaviškio r.,2013,9,2
Marijampolės apskritis,2013,9,13
Biržų r.,2013,9,2
Kupiškio r.,2013,9,1
Panevėžio r.,2013,9,3
Panevėžys,2013,9,12
Pasvalio r.,2013,9,1
Rokiškio r.,2013,9,19
Panevėžio apskritis,2013,9,38
Akmenės r.,2013,9,1
Joniškio r.,2013,9,0
Kelmės r.,2013,9,6
Radviliškio r.,2013,9,8
Šiauliai,2013,9,21
Šiaulių r.,2013,9,7
Šiaulių apskritis,2013,9,44
Jurbarko r.,2013,9,0
Šilalės r.,2013,9,2
Tauragės r.,2013,9,6
Tauragės apskritis,2013,9,8
Mažeikių r.,2013,9,5
Plungės r.,2013,9,7
Telšių r.,2013,9,14
Telšių apskritis,2013,9,26
Anykščių r.,2013,9,6
Ignalinos r.,2013,9,3
Molėtų r.,2013,9,1
Utenos r.,2013,9,3
Visaginas,2013,9,1
Zarasų r.,2013,9,2
Utenos apskritis,2013,9,16
Šalčininkų r.,2013,9,0
Širvintų r.,2013,9,4
Švenčionių r.,2013,9,0
Trakų r.,2013,9,14
Ukmergės r.,2013,9,4
Vilniaus r.,2013,9,14
Vilnius,2013,9,123
Vilniaus apskritis,2013,9,159
Alytaus r.,2013,10,1
Alytus,2013,10,2
Druskininkai,2013,10,1
Lazdyjų r.,2013,10,0
Varėnos r.,2013,10,0
Alytaus apskritis,2013,10,4
Birštonas,2013,10,1
Jonavos r.,2013,10,8
Kaišiadorių r.,2013,10,11
Kaunas,2013,10,76
Kauno r.,2013,10,18
Kėdainių r.,2013,10,9
Prienų r.,2013,10,3
Raseinių r.,2013,10,5
Kauno apskritis,2013,10,131
Klaipėda,2013,10,12
Klaipėdos r.,2013,10,7
Kretingos r.,2013,10,8
Neringa,2013,10,0
Palanga,2013,10,1
Šilutės r.,2013,10,4
Skuodo r.,2013,10,3
Klaipėdos apskritis,2013,10,35
Marijampolės r.,2013,10,6
Šakių r.,2013,10,0
Vilkaviškio r.,2013,10,1
Marijampolės apskritis,2013,10,7
Biržų r.,2013,10,3
Kupiškio r.,2013,10,2
Panevėžio r.,2013,10,1
Panevėžys,2013,10,3
Pasvalio r.,2013,10,1
Rokiškio r.,2013,10,8
Panevėžio apskritis,2013,10,18
Akmenės r.,2013,10,1
Joniškio r.,2013,10,0
Kelmės r.,2013,10,2
Radviliškio r.,2013,10,6
Šiauliai,2013,10,22
Šiaulių r.,2013,10,4
Šiaulių apskritis,2013,10,37
Jurbarko r.,2013,10,0
Šilalės r.,2013,10,0
Tauragės r.,2013,10,5
Tauragės apskritis,2013,10,5
Mažeikių r.,2013,10,4
Plungės r.,2013,10,8
Telšių r.,2013,10,11
Telšių apskritis,2013,10,23
Anykščių r.,2013,10,4
Ignalinos r.,2013,10,1
Molėtų r.,2013,10,3
Utenos r.,2013,10,11
Visaginas,2013,10,1
Zarasų r.,2013,10,3
Utenos apskritis,2013,10,23
Šalčininkų r.,2013,10,2
Širvintų r.,2013,10,5
Švenčionių r.,2013,10,1
Trakų r.,2013,10,9
Ukmergės r.,2013,10,11
Vilniaus r.,2013,10,8
Vilnius,2013,10,121
Vilniaus apskritis,2013,10,157
Alytaus r.,2013,11,1
Alytus,2013,11,1
Druskininkai,2013,11,2
Lazdyjų r.,2013,11,2
Varėnos r.,2013,11,0
Alytaus apskritis,2013,11,6
Birštonas,2013,11,0
Jonavos r.,2013,11,2
Kaišiadorių r.,2013,11,2
Kaunas,2013,11,43
Kauno r.,2013,11,12
Kėdainių r.,2013,11,3
Prienų r.,2013,11,3
Raseinių r.,2013,11,4
Kauno apskritis,2013,11,69
Klaipėda,2013,11,4
Klaipėdos r.,2013,11,0
Kretingos r.,2013,11,4
Neringa,2013,11,0
Palanga,2013,11,0
Šilutės r.,2013,11,1
Skuodo r.,2013,11,0
Klaipėdos apskritis,2013,11,9
Marijampolės r.,2013,11,4
Šakių r.,2013,11,0
Vilkaviškio r.,2013,11,1
Marijampolės apskritis,2013,11,5
Biržų r.,2013,11,0
Kupiškio r.,2013,11,1
Panevėžio r.,2013,11,0
Panevėžys,2013,11,4
Pasvalio r.,2013,11,0
Rokiškio r.,2013,11,7
Panevėžio apskritis,2013,11,12
Akmenės r.,2013,11,1
Joniškio r.,2013,11,0
Kelmės r.,2013,11,5
Radviliškio r.,2013,11,2
Šiauliai,2013,11,5
Šiaulių r.,2013,11,3
Šiaulių apskritis,2013,11,17
Jurbarko r.,2013,11,1
Šilalės r.,2013,11,0
Tauragės r.,2013,11,6
Tauragės apskritis,2013,11,7
Mažeikių r.,2013,11,7
Plungės r.,2013,11,1
Telšių r.,2013,11,5
Telšių apskritis,2013,11,13
Anykščių r.,2013,11,4
Ignalinos r.,2013,11,0
Molėtų r.,2013,11,1
Utenos r.,2013,11,3
Visaginas,2013,11,1
Zarasų r.,2013,11,2
Utenos apskritis,2013,11,11
Šalčininkų r.,2013,11,0
Širvintų r.,2013,11,1
Švenčionių r.,2013,11,1
Trakų r.,2013,11,5
Ukmergės r.,2013,11,6
Vilniaus r.,2013,11,6
Vilnius,2013,11,63
Vilniaus apskritis,2013,11,82
Alytaus r.,2013,12,0
Alytus,2013,12,0
Druskininkai,2013,12,0
Lazdyjų r.,2013,12,0
Varėnos r.,2013,12,1
Alytaus apskritis,2013,12,1
Birštonas,2013,12,1
Jonavos r.,2013,12,3
Kaišiadorių r.,2013,12,2
Kaunas,2013,12,16
Kauno r.,2013,12,6
Kėdainių r.,2013,12,1
Prienų r.,2013,12,2
Raseinių r.,2013,12,1
Kauno apskritis,2013,12,32
Klaipėda,2013,12,3
Klaipėdos r.,2013,12,0
Kretingos r.,2013,12,3
Neringa,2013,12,0
Palanga,2013,12,0
Šilutės r.,2013,12,0
Skuodo r.,2013,12,2
Klaipėdos apskritis,2013,12,8
Marijampolės r.,2013,12,1
Šakių r.,2013,12,0
Vilkaviškio r.,2013,12,1
Marijampolės apskritis,2013,12,2
Biržų r.,2013,12,0
Kupiškio r.,2013,12,0
Panevėžio r.,2013,12,3
Panevėžys,2013,12,5
Pasvalio r.,2013,12,0
Rokiškio r.,2013,12,4
Panevėžio apskritis,2013,12,12
Akmenės r.,2013,12,1
Joniškio r.,2013,12,0
Kelmės r.,2013,12,0
Radviliškio r.,2013,12,1
Šiauliai,2013,12,4
Šiaulių r.,2013,12,2
Šiaulių apskritis,2013,12,11
Jurbarko r.,2013,12,0
Šilalės r.,2013,12,0
Tauragės r.,2013,12,2
Tauragės apskritis,2013,12,2
Mažeikių r.,2013,12,0
Plungės r.,2013,12,0
Telšių r.,2013,12,5
Telšių apskritis,2013,12,5
Anykščių r.,2013,12,2
Ignalinos r.,2013,12,0
Molėtų r.,2013,12,0
Utenos r.,2013,12,3
Visaginas,2013,12,0
Zarasų r.,2013,12,1
Utenos apskritis,2013,12,6
Šalčininkų r.,2013,12,0
Širvintų r.,2013,12,2
Švenčionių r.,2013,12,1
Trakų r.,2013,12,1
Ukmergės r.,2013,12,0
Vilniaus r.,2013,12,1
Vilnius,2013,12,33
Vilniaus apskritis,2013,12,38
