name,year,month,infections
Anykščių r.,2012,2,1
Ignalinos r.,2012,2,0
Molėtų r.,2012,2,1
Utenos r.,2012,2,4
Visaginas,2012,2,0
Zarasų r.,2012,2,1
Utenos apskritis,2012,2,7
Šalčininkų r.,2012,2,0
Širvintų r.,2012,2,0
Švenčionių r.,2012,2,0
Trakų r.,2012,2,2
Ukmergės r.,2012,2,0
Vilniaus r.,2012,2,4
Vilnius,2012,2,11
Vilniaus apskritis,2012,2,17
Alytaus r.,2012,3,0
Alytus,2012,3,1
Druskininkai,2012,3,0
Lazdyjų r.,2012,3,0
Varėnos r.,2012,3,0
Alytaus apskritis,2012,3,1
Birštonas,2012,3,0
Jonavos r.,2012,3,0
Kaišiadorių r.,2012,3,0
Kaunas,2012,3,2
Kauno r.,2012,3,1
Kėdainių r.,2012,3,1
Prienų r.,2012,3,0
Raseinių r.,2012,3,0
Kauno apskritis,2012,3,4
Klaipėda,2012,3,0
Klaipėdos r.,2012,3,0
Kretingos r.,2012,3,0
Neringa,2012,3,0
Palanga,2012,3,0
Šilutės r.,2012,3,0
Skuodo r.,2012,3,0
Klaipėdos apskritis,2012,3,0
Marijampolės r.,2012,3,0
Šakių r.,2012,3,0
Vilkaviškio r.,2012,3,0
Marijampolės apskritis,2012,3,0
Biržų r.,2012,3,0
Kupiškio r.,2012,3,1
Panevėžio r.,2012,3,0
Panevėžys,2012,3,4
Pasvalio r.,2012,3,0
Rokiškio r.,2012,3,0
Panevėžio apskritis,2012,3,5
Akmenės r.,2012,3,0
Joniškio r.,2012,3,0
Kelmės r.,2012,3,0
Radviliškio r.,2012,3,0
Šiauliai,2012,3,1
Šiaulių r.,2012,3,1
Šiaulių apskritis,2012,3,2
Jurbarko r.,2012,3,0
Šilalės r.,2012,3,0
Tauragės r.,2012,3,1
Tauragės apskritis,2012,3,1
Mažeikių r.,2012,3,0
Plungės r.,2012,3,0
Telšių r.,2012,3,0
Telšių apskritis,2012,3,0
Anykščių r.,2012,3,0
Ignalinos r.,2012,3,1
Molėtų r.,2012,3,0
Utenos r.,2012,3,0
Visaginas,2012,3,0
Zarasų r.,2012,3,2
Utenos apskritis,2012,3,3
Šalčininkų r.,2012,3,0
Širvintų r.,2012,3,0
Švenčionių r.,2012,3,0
Trakų r.,2012,3,0
Ukmergės r.,2012,3,0
Vilniaus r.,2012,3,1
Vilnius,2012,3,10
Vilniaus apskritis,2012,3,11
Alytaus r.,2012,4,0
Alytus,2012,4,0
Druskininkai,2012,4,0
Lazdyjų r.,2012,4,0
Varėnos r.,2012,4,1
Alytaus apskritis,2012,4,1
Birštonas,2012,4,0
Jonavos r.,2012,4,0
Kaišiadorių r.,2012,4,1
Kaunas,2012,4,4
Kauno r.,2012,4,0
Kėdainių r.,2012,4,1
Prienų r.,2012,4,1
Raseinių r.,2012,4,0
Kauno apskritis,2012,4,7
Klaipėda,2012,4,0
Klaipėdos r.,2012,4,0
Kretingos r.,2012,4,0
Neringa,2012,4,0
Palanga,2012,4,0
Šilutės r.,2012,4,0
Skuodo r.,2012,4,0
Klaipėdos apskritis,2012,4,0
Marijampolės r.,2012,4,1
Šakių r.,2012,4,0
Vilkaviškio r.,2012,4,0
Marijampolės apskritis,2012,4,1
Biržų r.,2012,4,0
Kupiškio r.,2012,4,2
Panevėžio r.,2012,4,1
Panevėžys,2012,4,0
Pasvalio r.,2012,4,0
Rokiškio r.,2012,4,2
Panevėžio apskritis,2012,4,5
Akmenės r.,2012,4,1
Joniškio r.,2012,4,0
Kelmės r.,2012,4,1
Radviliškio r.,2012,4,0
Šiauliai,2012,4,0
Šiaulių r.,2012,4,1
Šiaulių apskritis,2012,4,3
Jurbarko r.,2012,4,0
Šilalės r.,2012,4,1
Tauragės r.,2012,4,2
Tauragės apskritis,2012,4,3
Mažeikių r.,2012,4,1
Plungės r.,2012,4,0
Telšių r.,2012,4,4
Telšių apskritis,2012,4,5
Anykščių r.,2012,4,0
Ignalinos r.,2012,4,2
Molėtų r.,2012,4,0
Utenos r.,2012,4,0
Visaginas,2012,4,0
Zarasų r.,2012,4,1
Utenos apskritis,2012,4,3
Šalčininkų r.,2012,4,2
Širvintų r.,2012,4,0
Švenčionių r.,2012,4,3
Trakų r.,2012,4,0
Ukmergės r.,2012,4,1
Vilniaus r.,2012,4,1
Vilnius,2012,4,9
Vilniaus apskritis,2012,4,16
Alytaus r.,2012,5,0
Alytus,2012,5,0
Druskininkai,2012,5,0
Lazdyjų r.,2012,5,0
Varėnos r.,2012,5,0
Alytaus apskritis,2012,5,0
Birštonas,2012,5,1
Jonavos r.,2012,5,5
Kaišiadorių r.,2012,5,2
Kaunas,2012,5,29
Kauno r.,2012,5,3
Kėdainių r.,2012,5,3
Prienų r.,2012,5,3
Raseinių r.,2012,5,3
Kauno apskritis,2012,5,49
Klaipėda,2012,5,2
Klaipėdos r.,2012,5,0
Kretingos r.,2012,5,2
Neringa,2012,5,0
Palanga,2012,5,0
Šilutės r.,2012,5,2
Skuodo r.,2012,5,0
Klaipėdos apskritis,2012,5,6
Marijampolės r.,2012,5,1
Šakių r.,2012,5,0
Vilkaviškio r.,2012,5,0
Marijampolės apskritis,2012,5,1
Biržų r.,2012,5,0
Kupiškio r.,2012,5,1
Panevėžio r.,2012,5,0
Panevėžys,2012,5,4
Pasvalio r.,2012,5,2
Rokiškio r.,2012,5,0
Panevėžio apskritis,2012,5,7
Akmenės r.,2012,5,0
Joniškio r.,2012,5,0
Kelmės r.,2012,5,4
Radviliškio r.,2012,5,0
Šiauliai,2012,5,6
Šiaulių r.,2012,5,2
Šiaulių apskritis,2012,5,13
Jurbarko r.,2012,5,0
Šilalės r.,2012,5,0
Tauragės r.,2012,5,3
Tauragės apskritis,2012,5,3
Mažeikių r.,2012,5,1
Plungės r.,2012,5,0
Telšių r.,2012,5,6
Telšių apskritis,2012,5,7
Anykščių r.,2012,5,2
Ignalinos r.,2012,5,0
Molėtų r.,2012,5,0
Utenos r.,2012,5,2
Visaginas,2012,5,1
Zarasų r.,2012,5,0
Utenos apskritis,2012,5,5
Šalčininkų r.,2012,5,0
Širvintų r.,2012,5,0
Švenčionių r.,2012,5,1
Trakų r.,2012,5,4
Ukmergės r.,2012,5,3
Vilniaus r.,2012,5,5
Vilnius,2012,5,24
Vilniaus apskritis,2012,5,37
Alytaus r.,2012,6,0
Alytus,2012,6,0
Druskininkai,2012,6,1
Lazdyjų r.,2012,6,0
Varėnos r.,2012,6,2
Alytaus apskritis,2012,6,3
Birštonas,2012,6,1
Jonavos r.,2012,6,9
Kaišiadorių r.,2012,6,1
Kaunas,2012,6,35
Kauno r.,2012,6,7
Kėdainių r.,2012,6,2
Prienų r.,2012,6,0
Raseinių r.,2012,6,3
Kauno apskritis,2012,6,58
Klaipėda,2012,6,6
Klaipėdos r.,2012,6,1
Kretingos r.,2012,6,4
Neringa,2012,6,0
Palanga,2012,6,1
Šilutės r.,2012,6,1
Skuodo r.,2012,6,1
Klaipėdos apskritis,2012,6,14
Marijampolės r.,2012,6,1
Šakių r.,2012,6,0
Vilkaviškio r.,2012,6,1
Marijampolės apskritis,2012,6,2
Biržų r.,2012,6,1
Kupiškio r.,2012,6,1
Panevėžio r.,2012,6,2
Panevėžys,2012,6,4
Pasvalio r.,2012,6,0
Rokiškio r.,2012,6,9
Panevėžio apskritis,2012,6,17
Akmenės r.,2012,6,1
Joniškio r.,2012,6,3
Kelmės r.,2012,6,2
Radviliškio r.,2012,6,9
Šiauliai,2012,6,2
Šiaulių r.,2012,6,1
Šiaulių apskritis,2012,6,23
Jurbarko r.,2012,6,0
Šilalės r.,2012,6,2
Tauragės r.,2012,6,1
Tauragės apskritis,2012,6,3
Mažeikių r.,2012,6,0
Plungės r.,2012,6,2
Telšių r.,2012,6,5
Telšių apskritis,2012,6,7
Anykščių r.,2012,6,2
Ignalinos r.,2012,6,1
Molėtų r.,2012,6,0
Utenos r.,2012,6,0
Visaginas,2012,6,1
Zarasų r.,2012,6,1
Utenos apskritis,2012,6,5
Šalčininkų r.,2012,6,0
Širvintų r.,2012,6,5
Švenčionių r.,2012,6,4
Trakų r.,2012,6,5
Ukmergės r.,2012,6,6
Vilniaus r.,2012,6,8
Vilnius,2012,6,51
Vilniaus apskritis,2012,6,79
Alytaus r.,2012,7,0
Alytus,2012,7,1
Druskininkai,2012,7,0
Lazdyjų r.,2012,7,2
Varėnos r.,2012,7,2
Alytaus apskritis,2012,7,5
Birštonas,2012,7,0
Jonavos r.,2012,7,14
Kaišiadorių r.,2012,7,10
Kaunas,2012,7,50
Kauno r.,2012,7,12
Kėdainių r.,2012,7,9
Prienų r.,2012,7,1
Raseinių r.,2012,7,4
Kauno apskritis,2012,7,100
Klaipėda,2012,7,6
Klaipėdos r.,2012,7,4
Kretingos r.,2012,7,3
Neringa,2012,7,0
Palanga,2012,7,2
Šilutės r.,2012,7,2
Skuodo r.,2012,7,1
Klaipėdos apskritis,2012,7,18
Marijampolės r.,2012,7,5
Šakių r.,2012,7,1
Vilkaviškio r.,2012,7,1
Marijampolės apskritis,2012,7,7
Biržų r.,2012,7,3
Kupiškio r.,2012,7,6
Panevėžio r.,2012,7,6
Panevėžys,2012,7,17
Pasvalio r.,2012,7,3
Rokiškio r.,2012,7,8
Panevėžio apskritis,2012,7,43
Akmenės r.,2012,7,1
Joniškio r.,2012,7,1
Kelmės r.,2012,7,5
Radviliškio r.,2012,7,4
Šiauliai,2012,7,7
Šiaulių r.,2012,7,0
Šiaulių apskritis,2012,7,21
Jurbarko r.,2012,7,0
Šilalės r.,2012,7,0
Tauragės r.,2012,7,5
Tauragės apskritis,2012,7,5
Mažeikių r.,2012,7,1
Plungės r.,2012,7,2
Telšių r.,2012,7,19
Telšių apskritis,2012,7,22
Anykščių r.,2012,7,6
Ignalinos r.,2012,7,2
Molėtų r.,2012,7,1
Utenos r.,2012,7,4
Visaginas,2012,7,1
Zarasų r.,2012,7,2
Utenos apskritis,2012,7,16
Šalčininkų r.,2012,7,0
Širvintų r.,2012,7,1
Švenčionių r.,2012,7,4
Trakų r.,2012,7,9
Ukmergės r.,2012,7,4
Vilniaus r.,2012,7,8
Vilnius,2012,7,98
Vilniaus apskritis,2012,7,124
Alytaus r.,2012,8,1
Alytus,2012,8,0
Druskininkai,2012,8,1
Lazdyjų r.,2012,8,0
Varėnos r.,2012,8,3
Alytaus apskritis,2012,8,5
Birštonas,2012,8,2
Jonavos r.,2012,8,7
Kaišiadorių r.,2012,8,9
Kaunas,2012,8,86
Kauno r.,2012,8,20
Kėdainių r.,2012,8,9
Prienų r.,2012,8,3
Raseinių r.,2012,8,3
Kauno apskritis,2012,8,139
Klaipėda,2012,8,5
Klaipėdos r.,2012,8,3
Kretingos r.,2012,8,2
Neringa,2012,8,0
Palanga,2012,8,1
Šilutės r.,2012,8,2
Skuodo r.,2012,8,0
Klaipėdos apskritis,2012,8,13
Marijampolės r.,2012,8,5
Šakių r.,2012,8,1
Vilkaviškio r.,2012,8,1
Marijampolės apskritis,2012,8,7
Biržų r.,2012,8,5
Kupiškio r.,2012,8,3
Panevėžio r.,2012,8,1
Panevėžys,2012,8,24
Pasvalio r.,2012,8,0
Rokiškio r.,2012,8,18
Panevėžio apskritis,2012,8,51
Akmenės r.,2012,8,2
Joniškio r.,2012,8,3
Kelmės r.,2012,8,6
Radviliškio r.,2012,8,6
Šiauliai,2012,8,22
Šiaulių r.,2012,8,4
Šiaulių apskritis,2012,8,47
Jurbarko r.,2012,8,0
Šilalės r.,2012,8,2
Tauragės r.,2012,8,0
Tauragės apskritis,2012,8,2
Mažeikių r.,2012,8,2
Plungės r.,2012,8,16
Telšių r.,2012,8,18
Telšių apskritis,2012,8,36
Anykščių r.,2012,8,7
Ignalinos r.,2012,8,3
Molėtų r.,2012,8,0
Utenos r.,2012,8,5
Visaginas,2012,8,4
Zarasų r.,2012,8,2
Utenos apskritis,2012,8,21
Šalčininkų r.,2012,8,2
Širvintų r.,2012,8,0
Švenčionių r.,2012,8,8
Trakų r.,2012,8,14
Ukmergės r.,2012,8,8
Vilniaus r.,2012,8,14
Vilnius,2012,8,166
Vilniaus apskritis,2012,8,212
Alytaus r.,2012,9,0
Alytus,2012,9,2
Druskininkai,2012,9,1
Lazdyjų r.,2012,9,0
Varėnos r.,2012,9,1
Alytaus apskritis,2012,9,4
Birštonas,2012,9,1
Jonavos r.,2012,9,16
Kaišiadorių r.,2012,9,3
Kaunas,2012,9,55
Kauno r.,2012,9,10
Kėdainių r.,2012,9,4
Prienų r.,2012,9,0
Raseinių r.,2012,9,6
Kauno apskritis,2012,9,95
Klaipėda,2012,9,6
Klaipėdos r.,2012,9,1
Kretingos r.,2012,9,0
Neringa,2012,9,0
Palanga,2012,9,5
Šilutės r.,2012,9,1
Skuodo r.,2012,9,1
Klaipėdos apskritis,2012,9,14
Marijampolės r.,2012,9,5
Šakių r.,2012,9,0
Vilkaviškio r.,2012,9,2
Marijampolės apskritis,2012,9,7
Biržų r.,2012,9,2
Kupiškio r.,2012,9,5
Panevėžio r.,2012,9,4
Panevėžys,2012,9,26
Pasvalio r.,2012,9,0
Rokiškio r.,2012,9,17
Panevėžio apskritis,2012,9,54
Akmenės r.,2012,9,1
Joniškio r.,2012,9,0
Kelmės r.,2012,9,3
Radviliškio r.,2012,9,12
Šiauliai,2012,9,11
Šiaulių r.,2012,9,4
Šiaulių apskritis,2012,9,36
Jurbarko r.,2012,9,0
Šilalės r.,2012,9,3
Tauragės r.,2012,9,9
Tauragės apskritis,2012,9,12
Mažeikių r.,2012,9,0
Plungės r.,2012,9,7
Telšių r.,2012,9,9
Telšių apskritis,2012,9,16
Anykščių r.,2012,9,5
Ignalinos r.,2012,9,6
Molėtų r.,2012,9,1
Utenos r.,2012,9,2
Visaginas,2012,9,1
Zarasų r.,2012,9,4
Utenos apskritis,2012,9,19
Šalčininkų r.,2012,9,4
Širvintų r.,2012,9,0
Švenčionių r.,2012,9,6
Trakų r.,2012,9,10
Ukmergės r.,2012,9,4
Vilniaus r.,2012,9,9
Vilnius,2012,9,127
Vilniaus apskritis,2012,9,160
Alytaus r.,2012,10,0
Alytus,2012,10,4
Druskininkai,2012,10,1
Lazdyjų r.,2012,10,0
Varėnos r.,2012,10,0
Alytaus apskritis,2012,10,5
Birštonas,2012,10,1
Jonavos r.,2012,10,9
Kaišiadorių r.,2012,10,3
Kaunas,2012,10,35
Kauno r.,2012,10,5
Kėdainių r.,2012,10,7
Prienų r.,2012,10,1
Raseinių r.,2012,10,1
Kauno apskritis,2012,10,62
Klaipėda,2012,10,4
Klaipėdos r.,2012,10,1
Kretingos r.,2012,10,4
Neringa,2012,10,0
Palanga,2012,10,0
Šilutės r.,2012,10,2
Skuodo r.,2012,10,1
Klaipėdos apskritis,2012,10,12
Marijampolės r.,2012,10,3
Šakių r.,2012,10,1
Vilkaviškio r.,2012,10,3
Marijampolės apskritis,2012,10,7
Biržų r.,2012,10,3
Kupiškio r.,2012,10,2
Panevėžio r.,2012,10,9
Panevėžys,2012,10,27
Pasvalio r.,2012,10,2
Rokiškio r.,2012,10,12
Panevėžio apskritis,2012,10,55
Akmenės r.,2012,10,2
Joniškio r.,2012,10,2
Kelmės r.,2012,10,0
Radviliškio r.,2012,10,5
Šiauliai,2012,10,12
Šiaulių r.,2012,10,3
Šiaulių apskritis,2012,10,30
Jurbarko r.,2012,10,0
Šilalės r.,2012,10,0
Tauragės r.,2012,10,7
Tauragės apskritis,2012,10,7
Mažeikių r.,2012,10,4
Plungės r.,2012,10,3
Telšių r.,2012,10,11
Telšių apskritis,2012,10,18
Anykščių r.,2012,10,6
Ignalinos r.,2012,10,4
Molėtų r.,2012,10,3
Utenos r.,2012,10,0
Visaginas,2012,10,0
Zarasų r.,2012,10,1
Utenos apskritis,2012,10,14
Šalčininkų r.,2012,10,2
Širvintų r.,2012,10,3
Švenčionių r.,2012,10,1
Trakų r.,2012,10,7
Ukmergės r.,2012,10,2
Vilniaus r.,2012,10,10
Vilnius,2012,10,97
Vilniaus apskritis,2012,10,122
Alytaus r.,2012,11,0
Alytus,2012,11,3
Druskininkai,2012,11,0
Lazdyjų r.,2012,11,0
Varėnos r.,2012,11,1
Alytaus apskritis,2012,11,4
Birštonas,2012,11,1
Jonavos r.,2012,11,5
Kaišiadorių r.,2012,11,1
Kaunas,2012,11,29
Kauno r.,2012,11,3
Kėdainių r.,2012,11,3
Prienų r.,2012,11,1
Raseinių r.,2012,11,0
Kauno apskritis,2012,11,43
Klaipėda,2012,11,2
Klaipėdos r.,2012,11,3
Kretingos r.,2012,11,0
Neringa,2012,11,0
Palanga,2012,11,1
Šilutės r.,2012,11,2
Skuodo r.,2012,11,0
Klaipėdos apskritis,2012,11,8
Marijampolės r.,2012,11,4
Šakių r.,2012,11,0
Vilkaviškio r.,2012,11,0
Marijampolės apskritis,2012,11,4
Biržų r.,2012,11,1
Kupiškio r.,2012,11,3
Panevėžio r.,2012,11,2
Panevėžys,2012,11,14
Pasvalio r.,2012,11,0
Rokiškio r.,2012,11,6
Panevėžio apskritis,2012,11,26
Akmenės r.,2012,11,0
Joniškio r.,2012,11,0
Kelmės r.,2012,11,3
Radviliškio r.,2012,11,0
Šiauliai,2012,11,6
Šiaulių r.,2012,11,4
Šiaulių apskritis,2012,11,13
Jurbarko r.,2012,11,2
Šilalės r.,2012,11,0
Tauragės r.,2012,11,1
Tauragės apskritis,2012,11,3
Mažeikių r.,2012,11,4
Plungės r.,2012,11,3
Telšių r.,2012,11,3
Telšių apskritis,2012,11,10
Anykščių r.,2012,11,2
Ignalinos r.,2012,11,2
Molėtų r.,2012,11,0
Utenos r.,2012,11,3
Visaginas,2012,11,1
Zarasų r.,2012,11,1
Utenos apskritis,2012,11,9
Šalčininkų r.,2012,11,3
Širvintų r.,2012,11,1
Švenčionių r.,2012,11,4
Trakų r.,2012,11,2
Ukmergės r.,2012,11,3
Vilniaus r.,2012,11,4
Vilnius,2012,11,48
Vilniaus apskritis,2012,11,65
Alytaus r.,2012,12,0
Alytus,2012,12,0
Druskininkai,2012,12,0
Lazdyjų r.,2012,12,0
Varėnos r.,2012,12,0
Alytaus apskritis,2012,12,0
Birštonas,2012,12,0
Jonavos r.,2012,12,1
Kaišiadorių r.,2012,12,2
Kaunas,2012,12,11
Kauno r.,2012,12,1
Kėdainių r.,2012,12,1
Prienų r.,2012,12,0
Raseinių r.,2012,12,0
Kauno apskritis,2012,12,16
Klaipėda,2012,12,0
Klaipėdos r.,2012,12,1
Kretingos r.,2012,12,0
Neringa,2012,12,0
Palanga,2012,12,0
Šilutės r.,2012,12,0
Skuodo r.,2012,12,1
Klaipėdos apskritis,2012,12,2
Marijampolės r.,2012,12,0
Šakių r.,2012,12,0
Vilkaviškio r.,2012,12,1
Marijampolės apskritis,2012,12,1
Biržų r.,2012,12,0
Kupiškio r.,2012,12,1
Panevėžio r.,2012,12,1
Panevėžys,2012,12,4
Pasvalio r.,2012,12,0
Rokiškio r.,2012,12,3
Panevėžio apskritis,2012,12,9
Akmenės r.,2012,12,0
Joniškio r.,2012,12,0
Kelmės r.,2012,12,0
Radviliškio r.,2012,12,0
Šiauliai,2012,12,0
Šiaulių r.,2012,12,1
Šiaulių apskritis,2012,12,2
Jurbarko r.,2012,12,0
Šilalės r.,2012,12,1
Tauragės r.,2012,12,3
Tauragės apskritis,2012,12,4
Mažeikių r.,2012,12,3
Plungės r.,2012,12,0
Telšių r.,2012,12,1
Telšių apskritis,2012,12,4
Anykščių r.,2012,12,0
Ignalinos r.,2012,12,2
Molėtų r.,2012,12,3
Utenos r.,2012,12,0
Visaginas,2012,12,1
Zarasų r.,2012,12,1
Utenos apskritis,2012,12,7
Šalčininkų r.,2012,12,1
Širvintų r.,2012,12,0
Švenčionių r.,2012,12,3
Trakų r.,2012,12,2
Ukmergės r.,2012,12,4
Vilniaus r.,2012,12,5
Vilnius,2012,12,36
Vilniaus apskritis,2012,12,51
